client_id,statut,age,region,canal_principal,nb_produits,prime_totale_annuelle,ltv_estimee,satisfaction_moy,nb_interactions_total,segment,segment_nom,score_churn,nba_produit,nba_proba
CLI00220,client_actif,79,IDF,web,1,1349.32,0.0,5.7,20,3,Clients basiques matures,0.0132,epargne,0.3368
CLI00221,client_inactif,74,NAQ,app_mobile,2,1133.11,0.0,5.75,4,0,Clients basiques seniors,0.0103,habitation,0.7714
CLI00222,client_actif,70,BFC,web,1,662.52,0.0,4.4,5,3,Clients basiques matures,0.0388,habitation,0.4934
CLI00223,client_actif,23,PACA,email,1,1360.6,57145.0,5.89,9,3,Clients basiques matures,0.0108,auto,0.318
CLI00224,résilié,45,ARA,web,4,4097.48,81950.0,7.0,1,2,Clients premium matures,0.9256,sante,0.2699
CLI00225,client_actif,45,PACA,app_mobile,2,1437.32,28746.0,5.6,5,2,Clients premium matures,0.0991,prevoyance,0.149
CLI00226,prospect,61,IDF,web,4,4834.24,19337.0,7.0,6,1,Clients premium jeunes,0.007,prevoyance,0.5555
CLI00227,client_actif,61,BFC,app_mobile,3,3894.07,15576.0,6.23,13,2,Clients premium matures,0.0101,sante,0.8847
CLI00228,client_actif,37,BFC,app_mobile,2,1919.1,53735.0,7.2,5,0,Clients basiques seniors,0.0122,habitation,0.5857
CLI00229,client_inactif,47,ARA,web,2,676.27,12173.0,4.75,4,3,Clients basiques matures,0.171,habitation,0.2971
CLI00230,client_inactif,79,OCC,web,3,3407.11,0.0,3.0,1,3,Clients basiques matures,0.8301,epargne,0.5371
CLI00231,résilié,28,IDF,app_mobile,5,4809.3,177944.0,4.67,3,2,Clients premium matures,0.8583,sante,0.3603
CLI00232,client_actif,75,ARA,email,1,604.37,0.0,6.44,9,0,Clients basiques seniors,0.0047,habitation,0.3129
CLI00233,client_actif,72,NAQ,web,4,3083.06,0.0,5.56,16,2,Clients premium matures,0.0023,sante,0.5592
CLI00234,client_inactif,45,ARA,app_mobile,4,2324.22,46484.0,6.25,4,2,Clients premium matures,0.0,sante,0.7892
CLI00235,prospect,42,NAQ,email,3,3203.81,73688.0,9.0,1,1,Clients premium jeunes,0.1294,auto,0.6899
CLI00236,client_actif,56,NAQ,agence,4,3239.02,29151.0,7.25,12,2,Clients premium matures,0.0109,sante,0.5882
CLI00237,client_actif,79,BFC,email,2,980.73,0.0,6.25,20,0,Clients basiques seniors,0.0055,prevoyance,0.7387
CLI00238,prospect,50,ARA,email,5,4564.59,68469.0,4.83,6,2,Clients premium matures,0.0156,sante,0.9625
CLI00239,client_actif,18,BFC,app_mobile,3,4181.69,196539.0,7.33,6,1,Clients premium jeunes,0.0046,prevoyance,0.5165
CLI00240,client_inactif,74,BFC,agence,1,264.37,0.0,5.67,3,0,Clients basiques seniors,0.6641,habitation,0.1674
CLI00241,client_inactif,44,PACA,web,4,4011.39,84239.0,7.0,2,2,Clients premium matures,0.0917,sante,0.4701
CLI00242,prospect,79,PACA,app_mobile,2,774.16,0.0,5.5,4,0,Clients basiques seniors,0.011,auto,0.7918
CLI00243,prospect,74,BFC,telephone,2,1588.11,0.0,6.17,6,3,Clients basiques matures,0.0063,habitation,0.7662
CLI00244,client_actif,69,BFC,app_mobile,2,2317.76,0.0,6.5,12,2,Clients premium matures,0.0015,prevoyance,0.2467
CLI00245,client_inactif,30,NAQ,agence,1,765.88,26806.0,5.33,3,0,Clients basiques seniors,0.8203,prevoyance,0.1653
CLI00246,prospect,58,BFC,agence,2,1577.59,11043.0,10.0,1,0,Clients basiques seniors,0.0953,habitation,0.5087
CLI00247,client_inactif,20,IDF,web,3,1838.71,82742.0,4.5,2,1,Clients premium jeunes,0.0852,prevoyance,0.532
CLI00248,prospect,56,ARA,telephone,1,1129.1,10162.0,6.2,5,3,Clients basiques matures,0.0126,auto,0.2951
CLI00249,client_actif,23,IDF,app_mobile,1,2131.71,89532.0,6.5,10,0,Clients basiques seniors,0.017,sante,0.3855
CLI00250,client_actif,25,PACA,web,1,238.83,9553.0,6.8,5,3,Clients basiques matures,0.0033,prevoyance,0.5127
CLI00251,client_inactif,44,IDF,telephone,2,1952.55,41004.0,8.5,4,3,Clients basiques matures,0.1422,sante,0.0814
CLI00252,client_actif,26,OCC,app_mobile,3,3456.36,134798.0,6.15,20,1,Clients premium jeunes,0.0189,prevoyance,0.7746
CLI00253,client_actif,79,OCC,agence,3,1444.4,0.0,6.0,22,0,Clients basiques seniors,0.0067,prevoyance,0.843
CLI00254,client_actif,54,PACA,app_mobile,4,2391.44,26306.0,5.88,16,1,Clients premium jeunes,0.009,epargne,0.7848
CLI00255,client_inactif,50,IDF,app_mobile,2,2970.68,44560.0,4.25,4,0,Clients basiques seniors,0.1176,epargne,0.6398
CLI00256,client_inactif,68,ARA,telephone,1,233.67,0.0,6.5,4,3,Clients basiques matures,0.0601,auto,0.1368
CLI00257,prospect,59,PACA,app_mobile,4,3846.03,23076.0,5.86,7,1,Clients premium jeunes,0.0188,habitation,0.9594
CLI00258,client_inactif,61,OCC,app_mobile,3,3284.02,13136.0,4.0,1,1,Clients premium jeunes,0.1015,epargne,0.9836
CLI00259,client_actif,41,PACA,web,2,2979.95,71519.0,6.29,14,1,Clients premium jeunes,0.0146,auto,0.4153
CLI00260,prospect,32,IDF,telephone,3,3711.36,122475.0,9.0,1,1,Clients premium jeunes,0.1045,epargne,0.8492
CLI00261,client_actif,76,NAQ,web,4,2592.96,0.0,6.75,8,1,Clients premium jeunes,0.0151,auto,0.9003
CLI00262,client_actif,71,IDF,telephone,3,1996.13,0.0,7.09,11,3,Clients basiques matures,0.0063,auto,0.8946
CLI00263,client_inactif,49,NAQ,app_mobile,2,2762.85,44206.0,6.0,4,0,Clients basiques seniors,0.0181,sante,0.408
CLI00264,client_inactif,49,IDF,agence,3,3127.43,50039.0,4.5,2,1,Clients premium jeunes,0.0726,sante,0.9175
CLI00265,prospect,41,BFC,telephone,1,2344.36,56265.0,6.43,7,3,Clients basiques matures,0.0125,sante,0.4389
CLI00266,client_actif,58,OCC,web,2,1145.83,8021.0,6.47,15,3,Clients basiques matures,0.0103,habitation,0.8024
CLI00267,client_inactif,69,OCC,app_mobile,2,2378.87,0.0,7.5,2,0,Clients basiques seniors,0.8227,sante,0.0934
CLI00268,résilié,66,NAQ,agence,1,534.48,0.0,7.5,2,0,Clients basiques seniors,0.837,prevoyance,0.1017
CLI00269,client_actif,79,OCC,agence,1,763.91,0.0,6.82,11,0,Clients basiques seniors,0.0082,prevoyance,0.2596
CLI00270,résilié,66,OCC,app_mobile,1,536.04,0.0,7.0,2,0,Clients basiques seniors,0.8565,auto,0.1099
CLI00271,client_actif,75,PACA,agence,3,4132.62,0.0,6.67,15,2,Clients premium matures,0.017,prevoyance,0.4906
CLI00272,client_actif,69,IDF,agence,3,2972.04,0.0,6.4,10,2,Clients premium matures,0.0085,prevoyance,0.5924
CLI00273,client_inactif,29,BFC,telephone,5,4912.77,176860.0,7.33,3,1,Clients premium jeunes,0.0472,prevoyance,0.8725
CLI00274,client_actif,79,BFC,agence,1,723.36,0.0,6.55,11,0,Clients basiques seniors,0.0082,habitation,0.2978
CLI00275,client_actif,56,PACA,app_mobile,2,2733.84,24605.0,6.14,21,0,Clients basiques seniors,0.0113,sante,0.3421
CLI00276,client_actif,19,BFC,email,4,2530.88,116420.0,5.27,15,1,Clients premium jeunes,0.0228,habitation,0.8616
CLI00277,client_inactif,20,PACA,app_mobile,1,1903.18,85643.0,3.0,2,0,Clients basiques seniors,0.541,epargne,0.6875
CLI00278,client_inactif,66,BFC,web,3,3545.21,0.0,3.5,4,2,Clients premium matures,0.0133,epargne,0.9706
CLI00279,client_actif,54,OCC,app_mobile,3,3440.8,37849.0,6.93,14,1,Clients premium jeunes,0.0226,sante,0.7077
CLI00280,client_actif,66,ARA,web,1,245.93,0.0,5.32,22,3,Clients basiques matures,0.0887,habitation,0.168
CLI00281,client_actif,73,IDF,web,4,4456.52,0.0,6.14,21,3,Clients basiques matures,0.0325,epargne,0.7103
CLI00282,client_actif,34,ARA,web,3,3799.09,117772.0,7.33,6,1,Clients premium jeunes,0.0324,prevoyance,0.5278
CLI00283,client_actif,76,OCC,web,1,417.57,0.0,6.52,23,3,Clients basiques matures,0.0035,habitation,0.4103
CLI00284,client_inactif,66,NAQ,agence,1,487.39,0.0,7.33,3,0,Clients basiques seniors,0.6747,prevoyance,0.1083
CLI00285,client_actif,19,PACA,web,1,1890.77,86975.0,6.57,7,3,Clients basiques matures,0.0108,sante,0.3077
CLI00286,client_actif,19,BFC,web,1,1236.69,56888.0,5.1,20,3,Clients basiques matures,0.0236,auto,0.3541
CLI00287,prospect,45,BFC,web,2,1004.12,20082.0,6.29,7,3,Clients basiques matures,0.0103,prevoyance,0.7666
CLI00288,client_actif,71,OCC,web,2,847.75,0.0,6.22,18,3,Clients basiques matures,0.0098,prevoyance,0.7754
CLI00289,résilié,40,BFC,web,1,230.48,5762.0,6.5,2,3,Clients basiques matures,0.6764,auto,0.1638
CLI00290,client_actif,54,OCC,app_mobile,4,3623.6,39860.0,6.22,23,2,Clients premium matures,0.0124,sante,0.963
CLI00291,client_actif,49,ARA,email,2,1380.08,22081.0,6.64,11,0,Clients basiques seniors,0.0088,auto,0.3532
CLI00292,client_actif,50,NAQ,telephone,1,402.3,6034.0,7.15,13,3,Clients basiques matures,0.0091,habitation,0.4072
CLI00293,client_actif,18,PACA,telephone,1,240.05,11282.0,6.78,23,3,Clients basiques matures,0.0745,prevoyance,0.2301
CLI00294,prospect,36,BFC,web,2,3328.59,96529.0,4.33,3,1,Clients premium jeunes,0.1412,auto,0.4391
CLI00295,client_actif,79,NAQ,web,2,3224.43,0.0,6.07,14,3,Clients basiques matures,0.0134,sante,0.4263
CLI00296,client_actif,19,NAQ,web,1,376.41,17315.0,4.73,11,3,Clients basiques matures,0.0585,prevoyance,0.2746
CLI00297,client_actif,70,NAQ,agence,1,680.35,0.0,7.35,20,0,Clients basiques seniors,0.1302,auto,0.0918
CLI00298,client_actif,61,IDF,web,3,3294.71,13179.0,6.0,7,3,Clients basiques matures,0.0205,epargne,0.7823
CLI00299,client_actif,43,NAQ,app_mobile,5,4248.11,93458.0,5.89,9,2,Clients premium matures,0.0248,Portefeuille complet,0.0
CLI00300,résilié,49,OCC,web,1,2010.95,32175.0,5.0,1,3,Clients basiques matures,0.8383,epargne,0.3227
CLI00301,client_actif,23,IDF,web,2,1303.85,54762.0,5.44,16,2,Clients premium matures,0.0096,habitation,0.7834
CLI00302,client_actif,49,IDF,email,2,952.73,15244.0,6.1,21,0,Clients basiques seniors,0.0088,prevoyance,0.8299
CLI00303,client_actif,72,NAQ,agence,3,3013.91,0.0,7.5,6,0,Clients basiques seniors,0.0127,sante,0.7933
CLI00304,client_actif,21,BFC,telephone,2,744.78,32770.0,6.83,24,3,Clients basiques matures,0.0068,auto,0.7769
CLI00305,client_inactif,72,BFC,app_mobile,4,4383.95,0.0,7.0,4,2,Clients premium matures,0.023,epargne,0.9166
CLI00306,client_actif,28,BFC,telephone,2,1655.37,61249.0,6.5,14,2,Clients premium matures,0.0,auto,0.2865
CLI00307,client_inactif,73,BFC,agence,2,1747.25,0.0,4.0,1,0,Clients basiques seniors,0.0436,auto,0.4258
CLI00308,prospect,76,OCC,telephone,2,2318.32,0.0,8.5,2,2,Clients premium matures,0.0747,prevoyance,0.4254
CLI00309,client_actif,34,BFC,web,5,4176.37,129467.0,5.95,20,1,Clients premium jeunes,0.018,prevoyance,0.8853
CLI00310,client_inactif,55,PACA,app_mobile,3,3304.29,33043.0,7.25,4,1,Clients premium jeunes,0.0113,epargne,0.7807
CLI00311,client_actif,41,NAQ,agence,1,1439.36,34545.0,5.9,20,0,Clients basiques seniors,0.0088,epargne,0.4613
CLI00312,client_actif,22,IDF,app_mobile,1,1663.92,71549.0,6.76,21,0,Clients basiques seniors,0.0068,prevoyance,0.2439
CLI00313,client_actif,69,PACA,telephone,2,685.05,0.0,6.4,15,3,Clients basiques matures,0.0083,auto,0.7841
CLI00314,client_inactif,51,BFC,email,1,280.43,3926.0,4.5,2,3,Clients basiques matures,0.8242,auto,0.2132
CLI00315,prospect,23,PACA,app_mobile,3,1324.84,55643.0,6.0,5,2,Clients premium matures,0.0056,sante,0.6743
CLI00316,client_inactif,39,IDF,app_mobile,3,1668.39,43378.0,7.33,3,2,Clients premium matures,0.1282,prevoyance,0.7872
CLI00317,client_actif,28,BFC,app_mobile,3,3472.24,128473.0,5.43,7,1,Clients premium jeunes,0.024,epargne,0.932
CLI00318,client_inactif,65,PACA,telephone,5,4657.94,0.0,7.33,3,2,Clients premium matures,0.0631,epargne,0.9119
CLI00319,client_actif,33,OCC,agence,1,316.53,10129.0,6.64,14,0,Clients basiques seniors,0.099,prevoyance,0.1993
CLI00320,client_inactif,50,OCC,web,4,2581.04,38716.0,6.5,2,3,Clients basiques matures,0.0903,auto,0.4006
CLI00321,client_actif,26,NAQ,app_mobile,3,3105.71,121123.0,6.4,5,1,Clients premium jeunes,0.0206,sante,0.4188
CLI00322,résilié,77,NAQ,web,2,1649.49,0.0,8.0,2,3,Clients basiques matures,0.8353,auto,0.0677
CLI00323,prospect,76,PACA,agence,3,3214.97,0.0,7.33,3,2,Clients premium matures,0.053,prevoyance,0.8133
CLI00324,client_actif,23,IDF,web,1,503.86,21162.0,6.6,5,3,Clients basiques matures,0.0068,auto,0.4152
CLI00325,client_actif,33,OCC,app_mobile,3,3179.47,101743.0,6.11,18,1,Clients premium jeunes,0.0179,auto,0.7889
CLI00326,prospect,46,ARA,agence,2,2470.57,46941.0,6.57,7,0,Clients basiques seniors,0.0151,sante,0.7332
CLI00327,client_actif,20,NAQ,web,1,632.25,28451.0,6.56,9,3,Clients basiques matures,0.0068,prevoyance,0.4028
CLI00328,résilié,37,OCC,web,3,1678.34,46994.0,5.5,2,3,Clients basiques matures,0.8754,auto,0.1885
CLI00329,résilié,77,BFC,app_mobile,2,2017.58,0.0,6.5,2,0,Clients basiques seniors,0.8044,prevoyance,0.0706
CLI00330,client_actif,76,PACA,web,1,523.94,0.0,5.67,9,3,Clients basiques matures,0.0087,habitation,0.3623
CLI00331,résilié,53,OCC,web,1,1033.92,12407.0,6.5,2,3,Clients basiques matures,0.8745,auto,0.0992
CLI00332,client_actif,36,OCC,email,2,1047.83,30387.0,6.05,19,0,Clients basiques seniors,0.0088,habitation,0.8629
CLI00333,client_actif,43,PACA,telephone,2,686.08,15094.0,7.17,6,3,Clients basiques matures,0.0068,habitation,0.5272
CLI00334,client_inactif,20,NAQ,telephone,4,4185.98,188369.0,6.25,4,2,Clients premium matures,0.0,epargne,0.9591
CLI00335,client_actif,36,NAQ,telephone,4,4588.41,133064.0,7.3,20,1,Clients premium jeunes,0.0068,epargne,0.987
CLI00336,résilié,37,ARA,web,2,1082.17,30301.0,5.5,2,3,Clients basiques matures,0.906,auto,0.1663
CLI00337,client_actif,49,ARA,web,3,2071.47,33144.0,6.33,15,1,Clients premium jeunes,0.0088,habitation,0.9495
CLI00338,client_actif,24,NAQ,web,2,1068.43,43806.0,6.18,17,3,Clients basiques matures,0.019,prevoyance,0.7881
CLI00339,prospect,69,NAQ,telephone,3,1933.56,0.0,5.0,1,3,Clients basiques matures,0.0705,auto,0.9344
CLI00340,prospect,58,NAQ,agence,1,742.02,5194.0,5.25,4,0,Clients basiques seniors,0.1383,auto,0.1475
CLI00341,prospect,50,NAQ,web,2,1737.73,26066.0,6.67,6,3,Clients basiques matures,0.0088,auto,0.643
CLI00342,résilié,57,OCC,app_mobile,2,3437.13,27497.0,7.0,1,2,Clients premium matures,0.8919,epargne,0.7363
CLI00343,client_inactif,56,ARA,app_mobile,1,333.01,2997.0,8.0,2,0,Clients basiques seniors,0.0981,prevoyance,0.366
CLI00344,client_inactif,35,PACA,app_mobile,3,1279.41,38382.0,5.0,1,2,Clients premium matures,0.0547,habitation,0.6431
CLI00345,client_actif,57,IDF,telephone,3,2903.68,23229.0,6.8,5,1,Clients premium jeunes,0.0165,sante,0.6667
CLI00346,client_actif,18,PACA,app_mobile,2,2683.49,126124.0,5.69,13,1,Clients premium jeunes,0.0194,sante,0.6778
CLI00347,client_actif,28,BFC,telephone,2,1892.27,70014.0,6.92,12,1,Clients premium jeunes,0.0088,habitation,0.6092
CLI00348,client_actif,45,IDF,app_mobile,4,4076.98,81540.0,5.44,16,1,Clients premium jeunes,0.0206,habitation,0.9488
CLI00349,client_actif,74,OCC,agence,3,1908.4,0.0,6.48,21,0,Clients basiques seniors,0.0063,prevoyance,0.7517
CLI00350,client_inactif,42,BFC,telephone,1,229.82,5286.0,7.0,1,3,Clients basiques matures,0.7112,prevoyance,0.1554
CLI00351,client_actif,67,ARA,telephone,1,302.42,0.0,6.69,13,3,Clients basiques matures,0.0028,auto,0.3821
CLI00352,prospect,40,IDF,web,3,3681.19,92030.0,6.43,7,1,Clients premium jeunes,0.0183,auto,0.4236
CLI00353,prospect,48,NAQ,web,2,674.73,11470.0,7.0,3,3,Clients basiques matures,0.0924,auto,0.7533
CLI00354,prospect,47,BFC,app_mobile,1,1818.79,32738.0,4.5,2,0,Clients basiques seniors,0.1231,sante,0.4571
CLI00355,client_actif,59,OCC,app_mobile,1,710.78,4265.0,6.17,18,0,Clients basiques seniors,0.0103,habitation,0.3572
CLI00356,résilié,52,NAQ,agence,4,3585.31,46609.0,8.0,1,0,Clients basiques seniors,0.9133,sante,0.1341
CLI00357,client_actif,24,NAQ,telephone,3,1407.82,57721.0,7.72,18,2,Clients premium matures,0.0042,sante,0.5155
CLI00358,client_inactif,77,BFC,web,5,4329.9,0.0,4.5,2,2,Clients premium matures,0.0823,sante,0.9456
CLI00359,client_actif,33,OCC,app_mobile,3,3731.81,119418.0,6.67,18,1,Clients premium jeunes,0.0221,sante,0.7801
CLI00360,client_actif,43,BFC,web,4,4204.36,92496.0,6.0,11,1,Clients premium jeunes,0.0204,epargne,0.8115
CLI00361,prospect,65,IDF,telephone,1,2236.91,0.0,6.43,7,3,Clients basiques matures,0.0125,sante,0.1357
CLI00362,client_inactif,74,NAQ,email,3,2984.89,0.0,7.0,1,2,Clients premium matures,0.1142,epargne,0.3949
CLI00363,client_inactif,69,ARA,app_mobile,1,1238.35,0.0,6.0,3,0,Clients basiques seniors,0.0465,auto,0.2849
CLI00364,client_actif,77,OCC,web,3,3559.52,0.0,6.67,12,3,Clients basiques matures,0.0188,epargne,0.531
CLI00365,client_actif,66,IDF,agence,2,2240.75,0.0,6.47,19,0,Clients basiques seniors,0.0111,sante,0.6839
CLI00366,client_actif,19,NAQ,agence,1,298.45,13729.0,6.45,20,0,Clients basiques seniors,0.0033,prevoyance,0.616
CLI00367,client_actif,18,ARA,app_mobile,4,2586.61,121571.0,5.65,23,2,Clients premium matures,0.0132,sante,0.5152
CLI00368,résilié,65,BFC,telephone,4,2481.2,0.0,8.0,3,3,Clients basiques matures,0.8516,sante,0.1204
CLI00369,client_actif,79,NAQ,email,1,1338.16,0.0,6.29,14,0,Clients basiques seniors,0.0055,epargne,0.3034
CLI00370,client_actif,29,ARA,app_mobile,2,938.72,33794.0,6.17,18,0,Clients basiques seniors,0.0088,prevoyance,0.8373
CLI00371,prospect,22,IDF,app_mobile,2,1709.37,73503.0,5.5,4,1,Clients premium jeunes,0.0072,habitation,0.752
CLI00372,prospect,54,NAQ,web,2,3137.79,34516.0,6.25,4,3,Clients basiques matures,0.0152,auto,0.4157
CLI00373,client_actif,49,NAQ,app_mobile,3,2022.0,32352.0,6.05,22,0,Clients basiques seniors,0.0103,auto,0.7352
CLI00374,prospect,76,PACA,app_mobile,1,737.78,0.0,5.67,3,0,Clients basiques seniors,0.071,habitation,0.3406
CLI00375,client_inactif,72,OCC,web,4,4670.55,0.0,8.0,3,3,Clients basiques matures,0.0622,epargne,0.5504
CLI00376,client_inactif,26,NAQ,web,1,245.16,9561.0,5.67,3,3,Clients basiques matures,0.8257,auto,0.2044
CLI00377,prospect,58,ARA,web,3,3208.96,22463.0,6.67,6,1,Clients premium jeunes,0.018,sante,0.6372
CLI00378,client_inactif,52,OCC,web,3,2079.77,27037.0,6.0,1,3,Clients basiques matures,0.8546,auto,0.1401
CLI00379,client_actif,36,IDF,app_mobile,1,418.55,12138.0,6.89,18,0,Clients basiques seniors,0.108,prevoyance,0.1599
CLI00380,client_actif,65,OCC,agence,1,767.24,0.0,6.55,22,0,Clients basiques seniors,0.0,sante,0.3673
CLI00381,client_actif,33,PACA,agence,3,1428.68,45718.0,7.04,23,0,Clients basiques seniors,0.0103,habitation,0.891
CLI00382,client_actif,20,IDF,app_mobile,3,2009.61,90432.0,5.92,24,1,Clients premium jeunes,0.0096,prevoyance,0.7817
CLI00383,client_actif,37,NAQ,app_mobile,1,475.67,13319.0,5.33,12,0,Clients basiques seniors,0.0035,habitation,0.516
CLI00384,client_actif,41,BFC,telephone,2,2280.07,54722.0,6.86,21,1,Clients premium jeunes,0.011,sante,0.6458
CLI00385,client_actif,71,IDF,app_mobile,1,2246.79,0.0,4.5,6,0,Clients basiques seniors,0.0243,sante,0.3392
CLI00386,résilié,73,NAQ,email,1,966.48,0.0,5.0,2,3,Clients basiques matures,0.8452,sante,0.1416
CLI00387,prospect,50,PACA,app_mobile,2,2360.18,35403.0,7.0,3,0,Clients basiques seniors,0.0542,prevoyance,0.2202
CLI00388,prospect,41,ARA,agence,1,1920.86,46101.0,5.8,5,0,Clients basiques seniors,0.0068,prevoyance,0.2178
CLI00389,prospect,69,IDF,web,3,2932.78,0.0,5.57,7,3,Clients basiques matures,0.0192,auto,0.8632
CLI00390,client_actif,28,ARA,agence,3,2275.69,84201.0,7.33,6,1,Clients premium jeunes,0.011,prevoyance,0.9007
CLI00391,prospect,66,OCC,telephone,4,4388.31,0.0,7.4,5,1,Clients premium jeunes,0.0162,sante,0.9265
CLI00392,client_inactif,25,BFC,telephone,3,2359.25,94370.0,5.0,3,1,Clients premium jeunes,0.1033,sante,0.4133
CLI00393,client_actif,53,PACA,email,4,4046.71,48561.0,6.82,17,2,Clients premium matures,0.0105,prevoyance,0.8128
CLI00394,client_actif,55,NAQ,web,2,3638.4,36384.0,5.8,5,3,Clients basiques matures,0.0207,sante,0.5269
CLI00395,client_actif,57,IDF,app_mobile,2,1034.08,8273.0,5.8,20,0,Clients basiques seniors,0.0143,habitation,0.8643
CLI00396,client_actif,37,BFC,app_mobile,5,4660.23,130486.0,6.8,10,2,Clients premium matures,0.0169,Portefeuille complet,0.0
CLI00397,client_actif,79,BFC,app_mobile,2,1469.79,0.0,5.78,18,0,Clients basiques seniors,0.011,auto,0.6985
CLI00398,client_actif,52,ARA,web,1,1209.93,15729.0,6.87,15,3,Clients basiques matures,0.0126,auto,0.2586
CLI00399,client_actif,65,IDF,telephone,3,1853.7,0.0,7.0,7,3,Clients basiques matures,0.0063,auto,0.8909
CLI00400,client_actif,79,BFC,telephone,4,2873.03,0.0,6.5,18,2,Clients premium matures,0.0214,habitation,0.6822
CLI00401,prospect,42,PACA,app_mobile,3,3783.4,87018.0,5.5,4,1,Clients premium jeunes,0.0217,prevoyance,0.7666
CLI00402,résilié,52,NAQ,web,2,2022.82,26297.0,5.0,1,3,Clients basiques matures,0.9486,sante,0.1622
CLI00403,prospect,42,OCC,web,3,1397.96,32153.0,5.43,7,3,Clients basiques matures,0.0143,habitation,0.907
CLI00404,client_inactif,46,OCC,agence,5,4575.94,86943.0,8.0,2,2,Clients premium matures,0.1004,sante,0.6424
CLI00405,client_inactif,35,ARA,web,1,2087.56,62627.0,8.0,4,3,Clients basiques matures,0.1129,sante,0.1216
CLI00406,client_actif,63,BFC,telephone,3,1962.45,3925.0,5.0,5,3,Clients basiques matures,0.0152,auto,0.7709
CLI00407,prospect,35,OCC,agence,1,489.88,14696.0,6.5,4,0,Clients basiques seniors,0.0068,auto,0.4263
CLI00408,prospect,19,ARA,agence,2,1780.26,81892.0,6.5,4,1,Clients premium jeunes,0.0068,habitation,0.6331
CLI00409,client_actif,71,NAQ,app_mobile,2,2608.09,0.0,6.22,23,0,Clients basiques seniors,0.0083,sante,0.7201
CLI00410,client_actif,52,IDF,web,1,553.61,7197.0,5.65,17,3,Clients basiques matures,0.0131,habitation,0.4181
CLI00411,client_inactif,33,PACA,telephone,1,296.76,9496.0,6.67,3,3,Clients basiques matures,0.7656,prevoyance,0.187
CLI00412,résilié,78,NAQ,agence,2,1234.79,0.0,4.0,1,0,Clients basiques seniors,0.8939,auto,0.1894
CLI00413,client_actif,58,NAQ,email,1,1670.08,11691.0,5.88,8,0,Clients basiques seniors,0.0143,sante,0.2937
CLI00414,client_actif,53,OCC,app_mobile,1,1380.49,16566.0,5.71,7,0,Clients basiques seniors,0.0769,sante,0.1302
CLI00415,client_actif,50,OCC,agence,3,2996.07,44941.0,6.43,14,2,Clients premium matures,0.0105,prevoyance,0.575
CLI00416,client_inactif,21,PACA,web,1,638.67,28101.0,7.0,2,3,Clients basiques matures,0.7259,auto,0.1293
CLI00417,client_actif,50,IDF,agence,2,2153.08,32296.0,7.33,18,0,Clients basiques seniors,0.0296,sante,0.6358
