contrat_id,client_id,produit,date_souscription,prime_annuelle,statut_contrat,nb_sinistres
CTR000420,CLI00194,auto,2024-12-30,540.54,résilié,2
CTR000421,CLI00195,auto,2018-09-07,683.16,suspendu,1
CTR000422,CLI00195,epargne,2024-01-31,2287.15,actif,1
CTR000423,CLI00195,habitation,2024-07-26,225.49,actif,0
CTR000424,CLI00195,sante,2010-02-27,1254.07,actif,3
CTR000425,CLI00196,auto,2020-12-12,608.33,actif,1
CTR000426,CLI00196,prevoyance,2012-07-22,536.61,actif,1
CTR000427,CLI00196,habitation,2016-07-03,264.79,actif,0
CTR000428,CLI00197,sante,2013-12-27,1147.44,actif,0
CTR000429,CLI00197,epargne,2011-03-27,1684.58,actif,0
CTR000430,CLI00198,auto,2016-01-30,699.97,actif,0
CTR000431,CLI00198,sante,2018-04-13,1047.91,actif,0
CTR000432,CLI00199,epargne,2022-05-21,2237.39,actif,0
CTR000433,CLI00199,habitation,2011-10-20,263.52,en_renouvellement,1
CTR000434,CLI00199,sante,2024-08-14,1374.72,actif,1
CTR000435,CLI00200,sante,2018-07-19,988.41,actif,0
CTR000436,CLI00200,epargne,2021-08-25,2030.24,actif,4
CTR000437,CLI00201,auto,2024-08-11,763.07,résilié,2
CTR000438,CLI00201,sante,2024-04-19,1063.21,résilié,1
CTR000439,CLI00201,habitation,2024-07-27,319.37,résilié,1
CTR000440,CLI00201,epargne,2022-11-19,2228.39,résilié,0
CTR000441,CLI00202,sante,2011-08-13,1192.44,actif,0
CTR000442,CLI00202,habitation,2010-04-29,324.06,actif,0
CTR000443,CLI00203,habitation,2023-06-07,302.84,en_renouvellement,0
CTR000444,CLI00204,sante,2023-09-23,1074.11,actif,2
CTR000445,CLI00205,sante,2011-12-10,1252.66,actif,3
CTR000446,CLI00206,epargne,2023-11-05,1992.96,résilié,0
CTR000447,CLI00207,auto,2024-08-01,596.98,actif,0
CTR000448,CLI00207,sante,2024-08-22,1163.0,actif,3
CTR000449,CLI00207,epargne,2024-05-11,1601.87,actif,1
CTR000450,CLI00207,prevoyance,2024-08-21,460.19,résilié,3
CTR000451,CLI00208,prevoyance,2024-02-03,387.93,actif,0
CTR000452,CLI00208,habitation,2021-07-12,325.7,suspendu,2
CTR000453,CLI00208,auto,2022-01-17,752.84,actif,0
CTR000454,CLI00209,epargne,2022-08-14,1747.02,en_renouvellement,0
CTR000455,CLI00209,prevoyance,2023-02-27,462.09,actif,1
CTR000456,CLI00209,habitation,2023-07-02,309.81,actif,1
CTR000457,CLI00210,habitation,2020-10-27,247.57,actif,0
CTR000458,CLI00210,prevoyance,2020-10-31,382.61,actif,0
CTR000459,CLI00211,auto,2019-10-25,590.77,actif,0
CTR000460,CLI00211,habitation,2006-01-13,272.84,actif,1
CTR000461,CLI00211,sante,2006-04-29,990.87,actif,0
CTR000462,CLI00212,sante,2016-06-01,1015.28,actif,1
CTR000463,CLI00212,habitation,2010-03-27,224.87,suspendu,1
CTR000464,CLI00213,habitation,2024-12-31,224.59,actif,2
CTR000465,CLI00213,auto,2024-12-31,747.95,actif,0
CTR000466,CLI00213,prevoyance,2024-12-31,421.79,actif,0
CTR000467,CLI00213,epargne,2024-12-30,1762.86,actif,0
CTR000468,CLI00214,habitation,2012-05-29,302.33,actif,0
CTR000469,CLI00214,epargne,2008-06-17,1612.81,actif,0
CTR000470,CLI00215,auto,2020-07-18,728.91,résilié,0
CTR000471,CLI00215,epargne,2022-10-05,1982.31,actif,0
CTR000472,CLI00215,sante,2021-02-11,1218.86,suspendu,0
CTR000473,CLI00215,prevoyance,2020-08-26,385.55,en_renouvellement,0
CTR000474,CLI00216,auto,2010-09-07,611.89,suspendu,2
CTR000475,CLI00216,habitation,2016-04-27,332.42,suspendu,0
CTR000476,CLI00216,sante,2007-04-24,1170.43,suspendu,3
CTR000477,CLI00217,prevoyance,2021-05-09,537.09,actif,0
CTR000478,CLI00218,prevoyance,2019-04-05,438.43,en_renouvellement,1
CTR000479,CLI00218,epargne,2024-11-10,1870.91,actif,0
CTR000480,CLI00219,sante,2015-08-27,1364.99,actif,1
CTR000481,CLI00219,epargne,2020-02-29,1743.34,actif,1
CTR000482,CLI00220,sante,2024-02-11,1349.32,actif,0
CTR000483,CLI00221,prevoyance,2021-11-20,453.5,actif,0
CTR000484,CLI00221,auto,2024-01-19,679.61,actif,3
CTR000485,CLI00222,auto,2023-06-25,662.52,actif,0
CTR000486,CLI00223,sante,2022-04-17,1360.6,actif,2
CTR000487,CLI00224,sante,2016-02-02,1071.35,résilié,1
CTR000488,CLI00224,auto,2023-08-25,664.68,résilié,1
CTR000489,CLI00224,habitation,2017-01-14,241.08,résilié,2
CTR000490,CLI00224,epargne,2019-06-28,2120.37,résilié,1
CTR000491,CLI00225,sante,2024-12-17,1194.42,suspendu,1
CTR000492,CLI00225,habitation,2024-10-10,242.9,en_renouvellement,4
CTR000493,CLI00226,epargne,2022-08-11,2386.39,actif,1
CTR000494,CLI00226,prevoyance,2022-08-08,475.2,en_renouvellement,1
CTR000495,CLI00226,sante,2023-10-26,1288.52,actif,0
CTR000496,CLI00226,auto,2023-12-11,684.13,actif,0
CTR000497,CLI00227,sante,2016-01-15,1369.95,en_renouvellement,4
CTR000498,CLI00227,epargne,2013-03-10,2003.57,actif,0
CTR000499,CLI00227,auto,2013-01-04,520.55,actif,0
CTR000500,CLI00228,prevoyance,2016-05-04,525.01,actif,0
CTR000501,CLI00228,sante,2010-08-12,1394.09,actif,0
CTR000502,CLI00229,habitation,2018-01-21,301.55,suspendu,1
CTR000503,CLI00229,prevoyance,2019-11-16,374.72,en_renouvellement,0
CTR000504,CLI00230,prevoyance,2022-04-26,444.22,suspendu,1
CTR000505,CLI00230,sante,2015-02-02,1086.89,suspendu,0
CTR000506,CLI00230,epargne,2018-03-05,1876.0,en_renouvellement,0
CTR000507,CLI00231,epargne,2024-01-14,2284.6,résilié,0
CTR000508,CLI00231,prevoyance,2021-11-18,442.01,résilié,1
CTR000509,CLI00231,sante,2022-04-12,1109.26,résilié,4
CTR000510,CLI00231,habitation,2018-04-25,281.03,résilié,0
CTR000511,CLI00231,auto,2023-08-29,692.4,résilié,2
CTR000512,CLI00232,auto,2024-12-31,604.37,actif,3
CTR000513,CLI00233,epargne,2018-10-28,1709.57,actif,4
CTR000514,CLI00233,auto,2018-01-17,634.0,actif,0
CTR000515,CLI00233,prevoyance,2004-02-19,473.57,actif,0
CTR000516,CLI00233,habitation,2014-03-08,265.92,actif,0
CTR000517,CLI00234,habitation,2003-07-13,271.19,actif,2
CTR000518,CLI00234,auto,2012-11-17,562.36,suspendu,4
CTR000519,CLI00234,sante,2003-01-14,1053.13,suspendu,1
CTR000520,CLI00234,prevoyance,2013-09-24,437.54,actif,1
CTR000521,CLI00235,habitation,2017-09-22,304.34,actif,0
CTR000522,CLI00235,epargne,2016-08-26,1842.64,actif,0
CTR000523,CLI00235,sante,2017-04-30,1056.83,actif,0
CTR000524,CLI00236,epargne,2018-09-29,1878.89,en_renouvellement,0
CTR000525,CLI00236,auto,2021-12-10,634.08,en_renouvellement,0
CTR000526,CLI00236,habitation,2023-01-23,326.51,actif,0
CTR000527,CLI00236,prevoyance,2018-10-27,399.54,actif,4
CTR000528,CLI00237,habitation,2020-05-25,311.04,actif,0
CTR000529,CLI00237,auto,2019-06-05,669.69,actif,0
CTR000530,CLI00238,sante,2013-02-04,1424.9,résilié,2
CTR000531,CLI00238,prevoyance,2014-08-30,406.9,actif,1
CTR000532,CLI00238,habitation,2022-02-25,288.14,actif,0
CTR000533,CLI00238,auto,2006-09-26,648.14,actif,1
CTR000534,CLI00238,epargne,2011-09-01,1796.51,actif,2
CTR000535,CLI00239,auto,2022-12-03,680.41,actif,0
CTR000536,CLI00239,epargne,2024-10-06,2362.71,actif,1
CTR000537,CLI00239,sante,2024-09-10,1138.57,actif,1
CTR000538,CLI00240,habitation,2018-12-30,264.37,en_renouvellement,0
CTR000539,CLI00241,habitation,2024-05-13,264.26,suspendu,1
CTR000540,CLI00241,prevoyance,2024-08-31,434.01,actif,0
CTR000541,CLI00241,epargne,2023-01-29,2099.71,actif,2
CTR000542,CLI00241,sante,2024-06-22,1213.41,suspendu,1
CTR000543,CLI00242,habitation,2021-09-09,260.87,actif,0
CTR000544,CLI00242,prevoyance,2018-01-12,513.29,actif,0
CTR000545,CLI00243,sante,2024-02-23,1117.53,actif,0
CTR000546,CLI00243,prevoyance,2024-03-24,470.58,actif,3
CTR000547,CLI00244,prevoyance,2024-10-04,489.81,résilié,4
CTR000548,CLI00244,epargne,2024-12-16,1827.95,actif,1
CTR000549,CLI00245,auto,2015-04-29,765.88,suspendu,0
CTR000550,CLI00246,auto,2023-05-13,530.78,actif,0
CTR000551,CLI00246,sante,2014-07-06,1046.81,actif,0
CTR000552,CLI00247,habitation,2010-09-22,271.29,actif,1
CTR000553,CLI00247,prevoyance,2010-01-21,414.21,suspendu,2
CTR000554,CLI00247,sante,2024-09-03,1153.21,en_renouvellement,0
CTR000555,CLI00248,sante,2023-03-22,1129.1,actif,0
CTR000556,CLI00249,epargne,2023-12-31,2131.71,actif,0
CTR000557,CLI00250,habitation,2020-11-09,238.83,actif,0
CTR000558,CLI00251,auto,2021-09-30,670.81,suspendu,0
CTR000559,CLI00251,sante,2022-06-10,1281.74,suspendu,0
CTR000560,CLI00252,sante,2021-08-18,1258.63,actif,1
CTR000561,CLI00252,habitation,2006-10-29,277.12,actif,0
CTR000562,CLI00252,epargne,2014-07-31,1920.61,actif,1
CTR000563,CLI00253,auto,2024-09-03,612.53,actif,0
CTR000564,CLI00253,prevoyance,2023-06-26,525.15,résilié,0
CTR000565,CLI00253,habitation,2022-01-26,306.72,actif,1
CTR000566,CLI00254,habitation,2023-01-26,276.69,actif,0
CTR000567,CLI00254,prevoyance,2003-09-30,487.14,actif,2
CTR000568,CLI00254,auto,2015-06-24,642.02,actif,0
CTR000569,CLI00254,sante,2005-03-28,985.59,actif,0
CTR000570,CLI00255,epargne,2018-08-12,1712.51,résilié,0
CTR000571,CLI00255,sante,2020-08-27,1258.17,suspendu,0
CTR000572,CLI00256,habitation,2015-11-12,233.67,suspendu,0
CTR000573,CLI00257,epargne,2016-03-01,1615.16,actif,0
CTR000574,CLI00257,auto,2022-03-02,536.68,actif,0
CTR000575,CLI00257,sante,2020-11-27,1248.27,actif,1
CTR000576,CLI00257,prevoyance,2018-03-15,445.92,actif,1
CTR000577,CLI00258,auto,2024-12-23,770.96,actif,0
CTR000578,CLI00258,epargne,2020-08-07,2180.54,suspendu,1
CTR000579,CLI00258,habitation,2019-05-29,332.52,actif,0
CTR000580,CLI00259,sante,2018-12-17,1109.64,actif,1
CTR000581,CLI00259,epargne,2013-12-08,1870.31,actif,1
CTR000582,CLI00260,epargne,2018-12-02,1737.58,résilié,1
CTR000583,CLI00260,auto,2023-02-23,708.3,actif,1
CTR000584,CLI00260,sante,2017-08-24,1265.48,actif,0
CTR000585,CLI00261,sante,2018-08-05,1337.6,actif,0
CTR000586,CLI00261,prevoyance,2024-02-10,414.21,actif,0
CTR000587,CLI00261,auto,2021-07-02,532.26,en_renouvellement,1
CTR000588,CLI00261,habitation,2017-05-24,308.89,actif,1
CTR000589,CLI00262,sante,2019-04-19,1239.62,actif,1
CTR000590,CLI00262,habitation,2020-08-05,297.57,actif,0
CTR000591,CLI00262,prevoyance,2016-04-29,458.94,actif,0
CTR000592,CLI00263,epargne,2023-05-29,2066.83,actif,0
CTR000593,CLI00263,auto,2019-06-28,696.02,en_renouvellement,1
CTR000594,CLI00264,epargne,2021-06-21,2097.6,actif,0
CTR000595,CLI00264,auto,2021-06-30,697.53,actif,0
CTR000596,CLI00264,habitation,2018-02-03,332.3,actif,3
CTR000597,CLI00265,epargne,2004-08-12,2344.36,actif,0
CTR000598,CLI00266,auto,2015-12-15,651.16,actif,0
CTR000599,CLI00266,prevoyance,2024-04-19,494.67,actif,0
CTR000600,CLI00267,epargne,2024-01-10,2079.68,en_renouvellement,0
CTR000601,CLI00267,habitation,2021-05-16,299.19,en_renouvellement,0
CTR000602,CLI00268,auto,2020-06-12,534.48,résilié,0
CTR000603,CLI00269,auto,2016-10-17,763.91,actif,1
CTR000604,CLI00270,auto,2018-02-11,536.04,résilié,1
CTR000605,CLI00271,epargne,2018-05-11,2208.4,actif,0
CTR000606,CLI00271,sante,2018-02-13,1240.17,actif,4
CTR000607,CLI00271,auto,2017-09-20,684.05,actif,0
CTR000608,CLI00272,habitation,2015-06-26,250.47,actif,0
CTR000609,CLI00272,epargne,2014-01-28,2266.47,actif,2
CTR000610,CLI00272,prevoyance,2009-12-02,455.1,suspendu,0
CTR000611,CLI00273,prevoyance,2018-09-24,494.84,en_renouvellement,0
CTR000612,CLI00273,epargne,2018-02-22,2332.77,actif,0
CTR000613,CLI00273,habitation,2018-09-12,252.22,actif,0
CTR000614,CLI00273,auto,2020-11-03,657.59,actif,0
CTR000615,CLI00273,sante,2021-02-12,1175.35,actif,2
CTR000616,CLI00274,auto,2023-04-22,723.36,actif,1
CTR000617,CLI00275,prevoyance,2024-09-29,384.5,suspendu,1
CTR000618,CLI00275,epargne,2022-04-15,2349.34,actif,1
CTR000619,CLI00276,prevoyance,2021-08-08,427.24,actif,0
CTR000620,CLI00276,habitation,2017-02-08,296.51,résilié,1
CTR000621,CLI00276,auto,2012-02-11,614.44,en_renouvellement,0
CTR000622,CLI00276,sante,2016-11-24,1192.69,actif,0
CTR000623,CLI00277,epargne,2024-02-02,1903.18,suspendu,0
CTR000624,CLI00278,auto,2023-07-09,763.51,actif,3
CTR000625,CLI00278,prevoyance,2019-02-11,431.72,actif,0
CTR000626,CLI00278,epargne,2022-12-09,2349.98,suspendu,0
CTR000627,CLI00279,prevoyance,2024-12-31,460.42,résilié,0
CTR000628,CLI00279,auto,2024-12-30,614.39,actif,0
CTR000629,CLI00279,epargne,2024-12-30,2365.99,actif,0
CTR000630,CLI00280,habitation,2023-03-18,245.93,en_renouvellement,1
CTR000631,CLI00281,habitation,2015-08-08,297.21,suspendu,0
CTR000632,CLI00281,auto,2024-01-02,616.53,actif,0
CTR000633,CLI00281,sante,2011-01-08,1386.79,en_renouvellement,0
CTR000634,CLI00281,epargne,2022-11-12,2155.99,résilié,0
CTR000635,CLI00282,sante,2023-01-22,1156.06,actif,0
CTR000636,CLI00282,epargne,2021-06-19,2107.69,actif,0
CTR000637,CLI00282,auto,2015-01-04,535.34,actif,0
CTR000638,CLI00283,prevoyance,2022-12-26,417.57,actif,0
CTR000639,CLI00284,prevoyance,2002-07-31,487.39,suspendu,2
CTR000640,CLI00285,epargne,2006-12-14,1890.77,actif,0
CTR000641,CLI00286,sante,2008-06-02,1236.69,actif,0
CTR000642,CLI00287,habitation,2012-11-05,278.21,actif,0
CTR000643,CLI00287,auto,2024-12-09,725.91,actif,1
CTR000644,CLI00288,habitation,2018-01-30,225.75,actif,1
CTR000645,CLI00288,auto,2018-08-03,622.0,actif,0
CTR000646,CLI00289,habitation,2022-11-06,230.48,résilié,0
CTR000647,CLI00290,habitation,2009-03-04,245.68,actif,0
CTR000648,CLI00290,auto,2010-11-24,667.0,actif,3
CTR000649,CLI00290,prevoyance,2020-06-29,422.63,actif,2
CTR000650,CLI00290,epargne,2012-02-03,2288.29,actif,0
CTR000651,CLI00291,sante,2012-12-24,1062.61,actif,1
CTR000652,CLI00291,habitation,2024-04-26,317.47,suspendu,0
CTR000653,CLI00292,prevoyance,2018-03-27,402.3,actif,0
CTR000654,CLI00293,habitation,2021-01-14,240.05,en_renouvellement,0
CTR000655,CLI00294,epargne,2016-04-03,2097.32,actif,1
CTR000656,CLI00294,sante,2019-02-07,1231.27,actif,0
CTR000657,CLI00295,sante,2006-03-22,1064.47,en_renouvellement,0
CTR000658,CLI00295,epargne,2016-04-10,2159.96,actif,0
CTR000659,CLI00296,prevoyance,2022-09-15,376.41,résilié,3
CTR000660,CLI00297,auto,2016-06-07,680.35,en_renouvellement,3
CTR000661,CLI00298,auto,2006-04-30,768.46,actif,0
CTR000662,CLI00298,epargne,2020-09-14,2218.23,suspendu,0
CTR000663,CLI00298,habitation,2020-10-15,308.02,actif,2
CTR000664,CLI00299,prevoyance,2019-04-20,501.76,actif,0
CTR000665,CLI00299,sante,2020-04-19,1126.44,actif,1
CTR000666,CLI00299,auto,2010-09-17,560.05,actif,0
CTR000667,CLI00299,habitation,2006-09-10,332.5,actif,4
CTR000668,CLI00299,epargne,2015-10-15,1727.36,actif,0
CTR000669,CLI00300,epargne,2024-12-31,2010.95,résilié,2
CTR000670,CLI00301,auto,2020-04-16,779.95,actif,2
CTR000671,CLI00301,prevoyance,2015-05-06,523.9,actif,2
CTR000672,CLI00302,auto,2020-03-07,631.79,actif,0
CTR000673,CLI00302,habitation,2021-06-20,320.94,actif,1
CTR000674,CLI00303,epargne,2024-10-01,2161.44,actif,0
CTR000675,CLI00303,auto,2024-02-18,589.37,actif,1
CTR000676,CLI00303,habitation,2024-06-16,263.1,actif,1
CTR000677,CLI00304,prevoyance,2022-10-09,422.0,actif,1
CTR000678,CLI00304,habitation,2023-05-01,322.78,actif,2
CTR000679,CLI00305,epargne,2021-01-27,2335.08,en_renouvellement,0
CTR000680,CLI00305,habitation,2014-05-07,286.3,actif,1
CTR000681,CLI00305,sante,2005-05-06,1387.6,actif,4
CTR000682,CLI00305,prevoyance,2014-12-29,374.97,actif,1
CTR000683,CLI00306,sante,2019-02-23,1245.27,en_renouvellement,1
CTR000684,CLI00306,prevoyance,2013-09-07,410.1,actif,4
CTR000685,CLI00307,sante,2023-07-11,1290.2,actif,0
CTR000686,CLI00307,prevoyance,2023-09-01,457.05,suspendu,1
CTR000687,CLI00308,auto,2023-09-19,561.52,actif,0
CTR000688,CLI00308,epargne,2023-03-09,1756.8,actif,4
CTR000689,CLI00309,auto,2022-06-17,544.97,actif,0
CTR000690,CLI00309,epargne,2023-09-15,1928.4,actif,1
CTR000691,CLI00309,prevoyance,2023-10-08,427.44,résilié,0
CTR000692,CLI00309,habitation,2022-03-27,308.72,actif,1
CTR000693,CLI00309,sante,2023-08-30,966.84,en_renouvellement,0
CTR000694,CLI00310,epargne,2022-01-18,1687.33,suspendu,1
CTR000695,CLI00310,auto,2014-07-16,586.71,actif,1
CTR000696,CLI00310,sante,2007-06-03,1030.25,actif,0
CTR000697,CLI00311,sante,2014-07-09,1439.36,actif,0
CTR000698,CLI00312,epargne,2017-06-25,1663.92,actif,1
CTR000699,CLI00313,prevoyance,2016-01-07,443.89,actif,0
CTR000700,CLI00313,habitation,2023-10-23,241.16,actif,2
CTR000701,CLI00314,habitation,2021-11-28,280.43,suspendu,1
CTR000702,CLI00315,auto,2022-02-19,534.05,actif,0
CTR000703,CLI00315,habitation,2017-09-08,256.04,actif,3
CTR000704,CLI00315,prevoyance,2022-01-21,534.75,actif,1
CTR000705,CLI00316,habitation,2023-06-09,266.32,actif,2
CTR000706,CLI00316,prevoyance,2023-02-25,383.82,résilié,2
CTR000707,CLI00316,sante,2024-07-29,1018.25,actif,2
CTR000708,CLI00317,auto,2023-11-06,676.53,actif,1
CTR000709,CLI00317,epargne,2021-09-09,2280.04,en_renouvellement,0
CTR000710,CLI00317,prevoyance,2022-03-27,515.67,actif,2
CTR000711,CLI00318,habitation,2018-02-14,313.14,actif,3
CTR000712,CLI00318,auto,2021-03-23,700.6,actif,0
CTR000713,CLI00318,sante,2018-10-11,1102.24,en_renouvellement,0
CTR000714,CLI00318,prevoyance,2018-06-01,485.73,actif,0
CTR000715,CLI00318,epargne,2023-09-06,2056.23,suspendu,2
CTR000716,CLI00319,habitation,2016-07-31,316.53,en_renouvellement,2
CTR000717,CLI00320,auto,2023-10-19,754.87,suspendu,1
CTR000718,CLI00320,prevoyance,2020-01-08,448.21,actif,0
CTR000719,CLI00320,habitation,2013-08-25,250.04,résilié,0
CTR000720,CLI00320,sante,2020-03-11,1127.92,en_renouvellement,0
CTR000721,CLI00321,habitation,2020-04-14,271.74,en_renouvellement,0
CTR000722,CLI00321,prevoyance,2019-08-09,500.58,actif,0
CTR000723,CLI00321,epargne,2017-05-02,2333.39,suspendu,0
CTR000724,CLI00322,auto,2017-08-01,609.7,résilié,0
CTR000725,CLI00322,sante,2023-08-21,1039.79,résilié,0
CTR000726,CLI00323,epargne,2024-12-30,1945.15,actif,3
CTR000727,CLI00323,habitation,2024-12-31,229.98,actif,0
CTR000728,CLI00323,sante,2024-12-31,1039.84,actif,0
CTR000729,CLI00324,prevoyance,2015-07-07,503.86,actif,1
CTR000730,CLI00325,prevoyance,2015-12-01,480.51,actif,1
CTR000731,CLI00325,epargne,2010-12-03,1668.83,actif,1
CTR000732,CLI00325,sante,2021-04-20,1030.13,actif,1
CTR000733,CLI00326,prevoyance,2016-03-07,365.49,actif,0
CTR000734,CLI00326,epargne,2023-03-01,2105.08,actif,0
CTR000735,CLI00327,auto,2016-03-13,632.25,actif,1
CTR000736,CLI00328,sante,2024-06-05,1011.91,résilié,0
CTR000737,CLI00328,habitation,2022-02-10,279.05,résilié,0
CTR000738,CLI00328,prevoyance,2008-09-25,387.38,résilié,2
CTR000739,CLI00329,habitation,2018-03-21,279.13,résilié,1
CTR000740,CLI00329,epargne,2021-12-15,1738.45,résilié,1
CTR000741,CLI00330,auto,2015-10-29,523.94,actif,2
CTR000742,CLI00331,sante,2020-05-13,1033.92,résilié,0
CTR000743,CLI00332,prevoyance,2023-08-11,411.48,actif,0
CTR000744,CLI00332,auto,2022-08-17,636.35,actif,2
CTR000745,CLI00333,habitation,2014-02-25,246.86,suspendu,0
CTR000746,CLI00333,prevoyance,2020-10-07,439.22,actif,1
CTR000747,CLI00334,auto,2022-03-07,739.5,actif,0
CTR000748,CLI00334,epargne,2024-04-10,1839.66,suspendu,2
CTR000749,CLI00334,sante,2022-05-27,1284.11,actif,0
CTR000750,CLI00334,habitation,2023-07-19,322.71,résilié,3
CTR000751,CLI00335,sante,2024-09-12,1119.6,actif,1
CTR000752,CLI00335,prevoyance,2024-04-27,416.89,actif,0
CTR000753,CLI00335,auto,2023-05-04,743.29,actif,0
CTR000754,CLI00335,epargne,2024-12-16,2308.63,en_renouvellement,0
CTR000755,CLI00336,auto,2023-10-24,603.42,résilié,2
CTR000756,CLI00336,prevoyance,2022-10-21,478.75,résilié,1
CTR000757,CLI00337,auto,2021-01-04,664.19,actif,1
CTR000758,CLI00337,sante,2002-03-15,981.4,actif,1
CTR000759,CLI00337,prevoyance,2004-03-09,425.88,actif,0
CTR000760,CLI00338,habitation,2005-09-23,314.03,actif,1
CTR000761,CLI00338,auto,2018-12-02,754.4,actif,0
CTR000762,CLI00339,prevoyance,2023-11-04,444.11,actif,0
CTR000763,CLI00339,habitation,2014-04-10,308.5,actif,1
CTR000764,CLI00339,sante,2022-03-15,1180.95,actif,0
CTR000765,CLI00340,auto,2021-12-13,742.02,suspendu,0
CTR000766,CLI00341,sante,2024-01-25,1417.18,actif,2
CTR000767,CLI00341,habitation,2024-08-22,320.55,actif,0
CTR000768,CLI00342,sante,2021-04-28,1157.09,résilié,1
CTR000769,CLI00342,epargne,2023-11-24,2280.04,résilié,3
CTR000770,CLI00343,habitation,2024-12-20,333.01,actif,1
CTR000771,CLI00344,auto,2011-05-01,520.12,en_renouvellement,2
CTR000772,CLI00344,habitation,2008-10-25,227.42,suspendu,0
CTR000773,CLI00344,prevoyance,2012-04-29,531.87,actif,4
CTR000774,CLI00345,epargne,2022-04-11,2146.53,actif,0
CTR000775,CLI00345,prevoyance,2007-02-21,467.98,en_renouvellement,1
CTR000776,CLI00345,habitation,2017-04-30,289.17,actif,1
CTR000777,CLI00346,habitation,2017-06-01,329.67,actif,2
CTR000778,CLI00346,epargne,2008-08-27,2353.82,actif,0
CTR000779,CLI00347,sante,2024-10-14,1439.28,actif,0
CTR000780,CLI00347,prevoyance,2024-09-14,452.99,actif,0
CTR000781,CLI00348,auto,2016-04-04,627.64,actif,2
CTR000782,CLI00348,sante,2021-01-22,1118.48,actif,0
CTR000783,CLI00348,prevoyance,2011-01-26,394.63,actif,0
CTR000784,CLI00348,epargne,2014-08-31,1936.23,actif,0
CTR000785,CLI00349,auto,2014-07-03,545.54,résilié,1
CTR000786,CLI00349,sante,2011-10-07,1066.88,actif,0
CTR000787,CLI00349,habitation,2012-10-11,295.98,actif,1
CTR000788,CLI00350,habitation,2021-05-22,229.82,suspendu,1
CTR000789,CLI00351,habitation,2024-08-18,302.42,actif,1
CTR000790,CLI00352,epargne,2018-07-24,2159.72,actif,0
CTR000791,CLI00352,sante,2019-07-01,1250.49,actif,1
CTR000792,CLI00352,habitation,2017-12-27,270.98,en_renouvellement,0
CTR000793,CLI00353,prevoyance,2020-11-17,427.14,actif,0
CTR000794,CLI00353,habitation,2021-02-28,247.59,actif,3
CTR000795,CLI00354,epargne,2024-12-18,1818.79,actif,0
CTR000796,CLI00355,auto,2023-09-09,710.78,actif,0
CTR000797,CLI00356,habitation,2021-06-05,297.44,résilié,0
CTR000798,CLI00356,auto,2017-05-03,684.92,résilié,1
CTR000799,CLI00356,epargne,2015-09-13,2113.78,résilié,0
CTR000800,CLI00356,prevoyance,2022-06-07,489.17,résilié,0
CTR000801,CLI00357,prevoyance,2023-07-19,462.22,actif,4
CTR000802,CLI00357,auto,2024-07-16,711.09,actif,0
CTR000803,CLI00357,habitation,2020-07-24,234.51,actif,1
CTR000804,CLI00358,prevoyance,2006-12-08,494.07,actif,1
CTR000805,CLI00358,habitation,2014-02-09,287.87,actif,1
CTR000806,CLI00358,epargne,2008-10-11,1907.08,actif,1
CTR000807,CLI00358,auto,2012-06-18,584.54,résilié,0
CTR000808,CLI00358,sante,2019-08-31,1056.34,résilié,2
CTR000809,CLI00359,sante,2024-12-29,1258.75,résilié,0
