client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,tranche_age,score_intensite,niveau_engagement
CLI00293,18,4,client_actif,1,telephone,PACA,2223.0,,0.8393,Très engagé
CLI00294,36,19,prospect,2,web,BFC,2990.0,30-45 ans,0.4238,Peu engagé
CLI00295,79,19,client_actif,2,web,NAQ,3836.0,60-80 ans,0.6424,Engagé
CLI00296,19,8,client_actif,1,web,NAQ,3254.0,18-30 ans,0.5992,Engagé
CLI00297,70,10,client_actif,1,agence,NAQ,2266.0,60-80 ans,0.8109,Très engagé
CLI00298,61,23,client_actif,3,web,IDF,2617.0,60-80 ans,0.5133,Engagé
CLI00299,43,21,client_actif,5,app_mobile,NAQ,1840.0,30-45 ans,0.5396,Engagé
CLI00300,49,0,résilié,1,web,OCC,3948.0,45-60 ans,0.3281,Peu engagé
CLI00301,23,17,client_actif,2,web,IDF,3539.0,18-30 ans,0.7069,Engagé
CLI00302,49,5,client_actif,2,email,IDF,1820.0,45-60 ans,0.691,Engagé
CLI00303,72,1,client_actif,3,agence,NAQ,5069.0,60-80 ans,0.439,Peu engagé
CLI00304,21,14,client_actif,2,telephone,BFC,2605.0,18-30 ans,0.9047,Très engagé
CLI00305,72,20,client_inactif,4,app_mobile,BFC,3066.0,60-80 ans,0.4895,Peu engagé
CLI00306,28,13,client_actif,2,telephone,BFC,2496.0,18-30 ans,0.7621,Très engagé
CLI00307,73,4,client_inactif,2,agence,BFC,3178.0,60-80 ans,0.1992,Dormant
CLI00308,76,5,prospect,2,telephone,OCC,2885.0,60-80 ans,0.4669,Peu engagé
CLI00309,34,5,client_actif,5,web,BFC,1542.0,30-45 ans,0.7203,Engagé
CLI00310,55,21,client_inactif,3,app_mobile,PACA,3856.0,45-60 ans,0.5125,Engagé
CLI00311,41,17,client_actif,1,agence,NAQ,2055.0,30-45 ans,0.7677,Très engagé
CLI00312,22,13,client_actif,1,app_mobile,IDF,3625.0,18-30 ans,0.8055,Très engagé
CLI00313,69,9,client_actif,2,telephone,PACA,2591.0,60-80 ans,0.6647,Engagé
CLI00314,51,13,client_inactif,1,email,BFC,2857.0,45-60 ans,0.2922,Peu engagé
CLI00315,23,12,prospect,3,app_mobile,PACA,3234.0,18-30 ans,0.4834,Peu engagé
CLI00316,39,2,client_inactif,3,app_mobile,IDF,2924.0,30-45 ans,0.4759,Peu engagé
CLI00317,28,5,client_actif,3,app_mobile,BFC,3469.0,18-30 ans,0.3893,Peu engagé
CLI00318,65,7,client_inactif,5,telephone,PACA,2163.0,60-80 ans,0.4465,Peu engagé
CLI00319,33,11,client_actif,1,agence,OCC,3733.0,30-45 ans,0.7178,Engagé
CLI00320,50,12,client_inactif,4,web,OCC,1873.0,45-60 ans,0.3283,Peu engagé
CLI00321,26,10,client_actif,3,app_mobile,NAQ,1978.0,18-30 ans,0.4906,Peu engagé
CLI00322,77,11,résilié,2,web,NAQ,3321.0,60-80 ans,0.3172,Peu engagé
CLI00323,76,0,prospect,3,agence,PACA,3745.0,60-80 ans,0.4432,Peu engagé
CLI00324,23,16,client_actif,1,web,IDF,3055.0,18-30 ans,0.4398,Peu engagé
CLI00325,33,15,client_actif,3,app_mobile,OCC,4143.0,30-45 ans,0.7466,Engagé
CLI00326,46,10,prospect,2,agence,ARA,2050.0,45-60 ans,0.5699,Engagé
CLI00327,20,12,client_actif,1,web,NAQ,1751.0,18-30 ans,0.5113,Engagé
CLI00328,37,17,résilié,3,web,OCC,3554.0,30-45 ans,0.36,Peu engagé
CLI00329,77,10,résilié,2,app_mobile,BFC,2910.0,60-80 ans,0.349,Peu engagé
CLI00330,76,11,client_actif,1,web,PACA,3526.0,60-80 ans,0.5672,Engagé
CLI00331,53,5,résilié,1,web,OCC,1875.0,45-60 ans,0.4178,Peu engagé
CLI00332,36,8,client_actif,2,email,OCC,2401.0,30-45 ans,0.7647,Très engagé
CLI00333,43,15,client_actif,2,telephone,PACA,4369.0,30-45 ans,0.418,Peu engagé
CLI00334,20,3,client_inactif,4,telephone,NAQ,2619.0,18-30 ans,0.517,Engagé
CLI00335,36,2,client_actif,4,telephone,NAQ,4084.0,30-45 ans,0.8163,Très engagé
CLI00336,37,15,résilié,2,web,ARA,3499.0,30-45 ans,0.246,Dormant
CLI00337,49,23,client_actif,3,web,ARA,2543.0,45-60 ans,0.7526,Très engagé
CLI00338,24,24,client_actif,2,web,NAQ,4071.0,18-30 ans,0.7882,Très engagé
CLI00339,69,11,prospect,3,telephone,NAQ,3094.0,60-80 ans,0.2642,Peu engagé
CLI00340,58,10,prospect,1,agence,NAQ,2812.0,45-60 ans,0.5113,Engagé
CLI00341,50,4,prospect,2,web,NAQ,2728.0,45-60 ans,0.6649,Engagé
CLI00342,57,24,résilié,2,app_mobile,OCC,3195.0,45-60 ans,0.2527,Peu engagé
CLI00343,56,17,client_inactif,1,app_mobile,ARA,1785.0,45-60 ans,0.4565,Peu engagé
CLI00344,35,18,client_inactif,3,app_mobile,PACA,3609.0,30-45 ans,0.1763,Dormant
CLI00345,57,22,client_actif,3,telephone,IDF,3197.0,45-60 ans,0.5384,Engagé
CLI00346,18,22,client_actif,2,app_mobile,PACA,2286.0,,0.6235,Engagé
CLI00347,28,5,client_actif,2,telephone,BFC,1658.0,18-30 ans,0.6703,Engagé
CLI00348,45,21,client_actif,4,app_mobile,IDF,2574.0,30-45 ans,0.7041,Engagé
CLI00349,74,17,client_actif,3,agence,OCC,3025.0,60-80 ans,0.8019,Très engagé
CLI00350,42,5,client_inactif,1,telephone,BFC,2940.0,30-45 ans,0.3149,Peu engagé
CLI00351,67,3,client_actif,1,telephone,ARA,2935.0,60-80 ans,0.7343,Engagé
CLI00352,40,11,prospect,3,web,IDF,3406.0,30-45 ans,0.5814,Engagé
CLI00353,48,18,prospect,2,web,NAQ,1764.0,45-60 ans,0.3421,Peu engagé
CLI00354,47,1,prospect,1,app_mobile,BFC,2741.0,45-60 ans,0.1985,Dormant
CLI00355,59,16,client_actif,1,app_mobile,OCC,3068.0,45-60 ans,0.7417,Engagé
CLI00356,52,10,résilié,4,agence,IDF,3215.0,45-60 ans,0.294,Peu engagé
CLI00357,24,10,client_actif,3,telephone,NAQ,3609.0,18-30 ans,0.7963,Très engagé
CLI00358,77,20,client_inactif,5,web,BFC,2617.0,60-80 ans,0.3589,Peu engagé
CLI00359,33,15,client_actif,3,app_mobile,OCC,2848.0,30-45 ans,0.7671,Très engagé
CLI00360,43,1,client_actif,4,web,BFC,2133.0,30-45 ans,0.5978,Engagé
CLI00361,65,1,prospect,1,telephone,IDF,3149.0,60-80 ans,0.6206,Engagé
CLI00362,74,22,client_inactif,3,email,NAQ,2017.0,60-80 ans,0.2464,Dormant
CLI00363,69,7,client_inactif,1,app_mobile,ARA,3316.0,60-80 ans,0.3747,Peu engagé
CLI00364,77,12,client_actif,3,web,OCC,3863.0,60-80 ans,0.6554,Engagé
CLI00365,66,9,client_actif,2,agence,IDF,3221.0,60-80 ans,0.7658,Très engagé
CLI00366,19,7,client_actif,1,agence,NAQ,3955.0,18-30 ans,0.7705,Très engagé
CLI00367,18,3,client_actif,4,app_mobile,ARA,2392.0,,0.7813,Très engagé
CLI00368,65,14,résilié,4,telephone,BFC,1721.0,60-80 ans,0.3842,Peu engagé
CLI00369,79,0,client_actif,1,email,NAQ,2654.0,60-80 ans,0.6548,Engagé
CLI00370,29,10,client_actif,2,app_mobile,ARA,2247.0,18-30 ans,0.7524,Très engagé
CLI00371,22,6,prospect,2,app_mobile,IDF,2356.0,18-30 ans,0.498,Peu engagé
CLI00372,54,16,prospect,2,web,NAQ,1200.0,45-60 ans,0.5613,Engagé
CLI00373,49,19,client_actif,3,app_mobile,NAQ,2958.0,45-60 ans,0.7457,Engagé
CLI00374,76,23,prospect,1,app_mobile,PACA,2819.0,60-80 ans,0.3364,Peu engagé
CLI00375,72,17,client_inactif,4,web,OCC,3559.0,60-80 ans,0.411,Peu engagé
CLI00376,26,21,client_inactif,1,web,NAQ,3298.0,18-30 ans,0.3165,Peu engagé
CLI00377,58,21,prospect,3,web,ARA,2642.0,45-60 ans,0.4982,Peu engagé
CLI00378,52,11,client_inactif,3,web,OCC,3622.0,45-60 ans,0.366,Peu engagé
CLI00379,36,8,client_actif,1,app_mobile,IDF,3598.0,30-45 ans,0.7332,Engagé
CLI00380,65,4,client_actif,1,agence,OCC,2362.0,60-80 ans,0.8681,Très engagé
CLI00381,33,9,client_actif,3,agence,PACA,2976.0,30-45 ans,0.8832,Très engagé
CLI00382,20,3,client_actif,3,app_mobile,IDF,4159.0,18-30 ans,0.8217,Très engagé
CLI00383,37,4,client_actif,1,app_mobile,NAQ,3094.0,30-45 ans,0.5425,Engagé
CLI00384,41,9,client_actif,2,telephone,BFC,2060.0,30-45 ans,0.8619,Très engagé
CLI00385,71,10,client_actif,1,app_mobile,IDF,1790.0,60-80 ans,0.4015,Peu engagé
CLI00386,73,20,résilié,1,email,IDF,1476.0,60-80 ans,0.3341,Peu engagé
CLI00387,50,23,prospect,2,app_mobile,PACA,1200.0,45-60 ans,0.3276,Peu engagé
CLI00388,41,9,prospect,1,agence,ARA,2364.0,30-45 ans,0.5243,Engagé
CLI00389,69,7,prospect,3,web,IDF,2643.0,60-80 ans,0.5235,Engagé
CLI00390,28,1,client_actif,3,agence,ARA,1921.0,18-30 ans,0.4875,Peu engagé
CLI00391,66,22,prospect,4,telephone,OCC,2184.0,60-80 ans,0.5195,Engagé
CLI00392,25,7,client_inactif,3,telephone,BFC,1941.0,18-30 ans,0.2512,Peu engagé
CLI00393,53,15,client_actif,4,email,PACA,1378.0,45-60 ans,0.747,Engagé
CLI00394,55,21,client_actif,2,web,NAQ,2647.0,45-60 ans,0.4319,Peu engagé
CLI00395,57,4,client_actif,2,app_mobile,IDF,3402.0,45-60 ans,0.7557,Très engagé
CLI00396,37,24,client_actif,5,app_mobile,BFC,2341.0,30-45 ans,0.597,Engagé
CLI00397,79,2,client_actif,2,app_mobile,BFC,3822.0,60-80 ans,0.7347,Engagé
CLI00398,52,11,client_actif,1,web,ARA,2938.0,45-60 ans,0.7112,Engagé
CLI00399,65,12,client_actif,3,telephone,IDF,3604.0,60-80 ans,0.5877,Engagé
CLI00400,79,12,client_actif,4,telephone,BFC,2829.0,60-80 ans,0.7645,Très engagé
CLI00401,42,9,prospect,3,app_mobile,PACA,3404.0,30-45 ans,0.4473,Peu engagé
CLI00402,52,3,résilié,2,web,NAQ,1530.0,45-60 ans,0.2267,Dormant
CLI00403,42,8,prospect,3,web,OCC,3558.0,30-45 ans,0.4497,Peu engagé
CLI00404,46,21,client_inactif,5,agence,OCC,2806.0,45-60 ans,0.3399,Peu engagé
CLI00405,35,23,client_inactif,1,web,ARA,3788.0,30-45 ans,0.5164,Engagé
CLI00406,63,22,client_actif,3,telephone,BFC,2573.0,60-80 ans,0.4992,Peu engagé
CLI00407,35,1,prospect,1,agence,OCC,4368.0,30-45 ans,0.4173,Peu engagé
CLI00408,19,18,prospect,2,agence,ARA,3280.0,18-30 ans,0.3885,Peu engagé
CLI00409,71,0,client_actif,2,app_mobile,NAQ,1985.0,60-80 ans,0.8194,Très engagé
CLI00410,52,24,client_actif,1,web,IDF,3815.0,45-60 ans,0.6762,Engagé
CLI00411,33,6,client_inactif,1,telephone,PACA,1848.0,30-45 ans,0.4184,Peu engagé
CLI00412,78,16,résilié,2,agence,NAQ,1798.0,60-80 ans,0.1351,Dormant
CLI00413,58,2,client_actif,1,email,NAQ,3960.0,45-60 ans,0.5173,Engagé
CLI00414,53,19,client_actif,1,app_mobile,OCC,3102.0,45-60 ans,0.4168,Peu engagé
CLI00415,50,19,client_actif,3,agence,OCC,2865.0,45-60 ans,0.7569,Très engagé
CLI00416,21,20,client_inactif,1,web,PACA,2346.0,18-30 ans,0.4662,Peu engagé
CLI00417,50,2,client_actif,2,agence,IDF,3549.0,45-60 ans,0.6906,Engagé
CLI00418,31,2,prospect,4,agence,NAQ,2555.0,30-45 ans,0.4752,Peu engagé
CLI00419,38,16,client_inactif,1,agence,BFC,2981.0,30-45 ans,0.339,Peu engagé
CLI00420,65,6,client_actif,2,agence,OCC,1785.0,60-80 ans,0.7152,Engagé
CLI00421,37,13,résilié,2,web,NAQ,2748.0,30-45 ans,0.3435,Peu engagé
CLI00422,73,16,client_actif,3,email,IDF,2958.0,60-80 ans,0.6804,Engagé
CLI00423,25,17,prospect,4,email,ARA,3281.0,18-30 ans,0.2904,Peu engagé
CLI00424,24,12,résilié,4,web,IDF,3104.0,18-30 ans,0.3946,Peu engagé
CLI00425,20,19,client_actif,3,telephone,NAQ,2500.0,18-30 ans,0.5682,Engagé
CLI00426,34,19,client_actif,1,web,NAQ,3056.0,30-45 ans,0.7531,Très engagé
CLI00427,50,20,client_actif,1,agence,PACA,3683.0,45-60 ans,0.7472,Engagé
CLI00428,65,17,prospect,2,web,NAQ,1464.0,60-80 ans,0.4411,Peu engagé
CLI00429,29,3,client_actif,1,email,OCC,2651.0,18-30 ans,0.7132,Engagé
CLI00430,76,0,prospect,3,web,BFC,2988.0,60-80 ans,0.4534,Peu engagé
CLI00431,68,17,client_actif,3,app_mobile,PACA,1970.0,60-80 ans,0.7064,Engagé
CLI00432,39,0,client_actif,1,app_mobile,NAQ,3637.0,30-45 ans,0.7712,Très engagé
CLI00433,72,12,client_inactif,3,web,IDF,3340.0,60-80 ans,0.2826,Peu engagé
CLI00434,39,19,client_inactif,1,agence,NAQ,3698.0,30-45 ans,0.4772,Peu engagé
CLI00435,63,19,client_actif,2,web,IDF,4744.0,60-80 ans,0.5187,Engagé
CLI00436,47,22,client_actif,3,agence,IDF,3097.0,45-60 ans,0.545,Engagé
CLI00437,55,9,client_actif,2,email,NAQ,2545.0,45-60 ans,0.6004,Engagé
CLI00438,55,10,client_actif,2,telephone,IDF,3645.0,45-60 ans,0.6066,Engagé
CLI00439,62,8,client_inactif,1,telephone,BFC,2271.0,60-80 ans,0.2822,Peu engagé
CLI00440,68,8,client_inactif,2,app_mobile,ARA,3218.0,60-80 ans,0.4565,Peu engagé
CLI00441,71,4,client_actif,3,web,PACA,3733.0,60-80 ans,0.6359,Engagé
CLI00442,25,0,client_actif,4,app_mobile,NAQ,3549.0,18-30 ans,0.5812,Engagé
CLI00443,44,16,prospect,2,web,ARA,4067.0,30-45 ans,0.5816,Engagé
CLI00444,44,21,client_actif,2,telephone,IDF,2554.0,30-45 ans,0.582,Engagé
CLI00445,51,1,prospect,3,web,IDF,3438.0,45-60 ans,0.5414,Engagé
CLI00446,38,23,résilié,4,telephone,PACA,2884.0,30-45 ans,0.3134,Peu engagé
CLI00447,47,12,client_inactif,1,web,ARA,3028.0,45-60 ans,0.2341,Dormant
CLI00448,50,8,client_actif,2,telephone,ARA,3028.0,45-60 ans,0.7872,Très engagé
CLI00449,45,3,client_actif,3,web,NAQ,3285.0,30-45 ans,0.7917,Très engagé
CLI00450,64,4,résilié,2,web,IDF,2770.0,60-80 ans,0.3398,Peu engagé
CLI00451,50,10,client_actif,1,agence,OCC,1522.0,45-60 ans,0.615,Engagé
CLI00452,22,23,client_actif,2,web,NAQ,2939.0,18-30 ans,0.4967,Peu engagé
CLI00453,77,18,client_actif,1,agence,NAQ,3126.0,60-80 ans,0.6257,Engagé
CLI00454,78,20,client_inactif,2,app_mobile,NAQ,2762.0,60-80 ans,0.4228,Peu engagé
CLI00455,65,2,client_actif,2,web,PACA,3192.0,60-80 ans,0.7524,Très engagé
CLI00456,36,11,client_actif,4,telephone,PACA,2689.0,30-45 ans,0.7568,Très engagé
CLI00457,21,18,client_inactif,2,app_mobile,NAQ,2556.0,18-30 ans,0.3184,Peu engagé
CLI00458,52,18,client_inactif,1,agence,BFC,4052.0,45-60 ans,0.1586,Dormant
CLI00459,66,12,résilié,1,app_mobile,OCC,4831.0,60-80 ans,0.2632,Peu engagé
CLI00460,34,6,prospect,4,agence,ARA,3592.0,30-45 ans,0.5181,Engagé
CLI00461,61,14,client_actif,1,web,ARA,2283.0,60-80 ans,0.5865,Engagé
CLI00462,45,22,client_inactif,2,web,IDF,3003.0,30-45 ans,0.1416,Dormant
CLI00463,47,6,client_inactif,1,app_mobile,ARA,2935.0,45-60 ans,0.4684,Peu engagé
CLI00464,46,7,client_actif,3,app_mobile,ARA,3404.0,45-60 ans,0.5595,Engagé
CLI00465,63,4,client_actif,2,app_mobile,OCC,2969.0,60-80 ans,0.3974,Peu engagé
CLI00466,70,20,client_inactif,2,agence,ARA,3354.0,60-80 ans,0.3418,Peu engagé
CLI00467,23,13,client_inactif,2,agence,OCC,4410.0,18-30 ans,0.4258,Peu engagé
CLI00468,52,3,prospect,4,web,PACA,1200.0,45-60 ans,0.4048,Peu engagé
CLI00469,77,22,client_actif,2,web,OCC,2344.0,60-80 ans,0.722,Engagé
CLI00470,58,9,client_actif,3,app_mobile,PACA,3663.0,45-60 ans,0.7546,Très engagé
CLI00471,54,19,client_actif,4,web,OCC,2760.0,45-60 ans,0.6478,Engagé
CLI00472,41,14,prospect,4,web,NAQ,3333.0,30-45 ans,0.539,Engagé
CLI00473,46,17,client_actif,1,web,BFC,2629.0,45-60 ans,0.5944,Engagé
CLI00474,66,19,client_actif,5,email,PACA,4204.0,60-80 ans,0.8631,Très engagé
CLI00475,63,12,client_actif,1,agence,PACA,3845.0,60-80 ans,0.792,Très engagé
CLI00476,70,7,client_actif,2,web,ARA,3069.0,60-80 ans,0.7118,Engagé
CLI00477,48,8,client_inactif,4,web,PACA,4307.0,45-60 ans,0.4086,Peu engagé
CLI00478,52,15,client_actif,1,agence,OCC,3079.0,45-60 ans,0.7699,Très engagé
CLI00479,77,18,prospect,1,app_mobile,NAQ,2860.0,60-80 ans,0.3438,Peu engagé
CLI00480,50,15,client_inactif,1,agence,NAQ,4123.0,45-60 ans,0.3107,Peu engagé
CLI00481,69,6,client_actif,2,telephone,ARA,1541.0,60-80 ans,0.5338,Engagé
CLI00482,78,13,résilié,2,app_mobile,OCC,2951.0,60-80 ans,0.3854,Peu engagé
CLI00483,38,13,client_inactif,3,web,OCC,3118.0,30-45 ans,0.3384,Peu engagé
CLI00484,49,24,client_actif,4,agence,IDF,2600.0,45-60 ans,0.51,Engagé
CLI00485,40,3,résilié,3,email,PACA,2129.0,30-45 ans,0.3424,Peu engagé
CLI00486,50,14,prospect,1,app_mobile,ARA,2735.0,45-60 ans,0.518,Engagé
CLI00487,20,2,client_actif,4,agence,NAQ,1441.0,18-30 ans,0.6088,Engagé
CLI00488,35,4,client_actif,1,web,BFC,4198.0,30-45 ans,0.8608,Très engagé
CLI00489,42,0,client_actif,1,app_mobile,IDF,4243.0,30-45 ans,0.5094,Engagé
CLI00490,59,2,résilié,1,agence,OCC,2866.0,45-60 ans,0.41,Peu engagé
CLI00491,48,14,prospect,2,telephone,PACA,2520.0,45-60 ans,0.4802,Peu engagé
CLI00492,71,23,client_actif,1,agence,NAQ,1471.0,60-80 ans,0.6634,Engagé
CLI00493,75,7,client_actif,1,agence,IDF,2212.0,60-80 ans,0.8339,Très engagé
CLI00494,20,3,client_actif,1,web,OCC,4135.0,18-30 ans,0.6973,Engagé
CLI00495,57,1,client_actif,1,web,NAQ,2807.0,45-60 ans,0.8442,Très engagé
CLI00496,63,23,client_actif,2,app_mobile,NAQ,2338.0,60-80 ans,0.6852,Engagé
CLI00497,41,23,client_inactif,3,web,OCC,2842.0,30-45 ans,0.2292,Dormant
CLI00498,67,9,client_actif,3,agence,OCC,2315.0,60-80 ans,0.5675,Engagé
CLI00499,49,3,client_inactif,1,web,ARA,1381.0,45-60 ans,0.3485,Peu engagé
CLI00500,64,2,client_actif,1,agence,NAQ,2524.0,60-80 ans,0.7026,Engagé
CLI00501,39,1,client_inactif,5,telephone,OCC,1859.0,30-45 ans,0.4624,Peu engagé
CLI00502,40,24,client_inactif,1,app_mobile,BFC,3185.0,30-45 ans,0.3624,Peu engagé
CLI00503,19,16,client_actif,4,web,BFC,3635.0,18-30 ans,0.8273,Très engagé
CLI00504,44,22,client_actif,1,agence,IDF,2159.0,30-45 ans,0.6994,Engagé
CLI00505,59,20,client_inactif,4,email,PACA,2975.0,45-60 ans,0.3248,Peu engagé
CLI00506,19,23,client_actif,1,agence,BFC,2786.0,18-30 ans,0.6527,Engagé
CLI00507,43,19,résilié,2,web,ARA,2137.0,30-45 ans,0.3213,Peu engagé
CLI00508,34,22,client_actif,3,web,OCC,1200.0,30-45 ans,0.7444,Engagé
CLI00509,57,12,prospect,2,web,PACA,1878.0,45-60 ans,0.5775,Engagé
CLI00510,50,4,client_actif,1,web,ARA,2102.0,45-60 ans,0.5519,Engagé
CLI00511,26,20,résilié,2,telephone,NAQ,2929.0,18-30 ans,0.2449,Dormant
CLI00512,60,8,client_actif,3,telephone,PACA,3019.0,45-60 ans,0.433,Peu engagé
CLI00513,71,24,client_inactif,1,web,BFC,3917.0,60-80 ans,0.3799,Peu engagé
CLI00514,65,24,client_inactif,1,web,ARA,1870.0,60-80 ans,0.3452,Peu engagé
CLI00515,56,21,client_actif,2,web,OCC,2062.0,45-60 ans,0.8242,Très engagé
CLI00516,46,5,prospect,1,telephone,OCC,2220.0,45-60 ans,0.5576,Engagé
CLI00517,59,4,client_inactif,3,app_mobile,ARA,2629.0,45-60 ans,0.381,Peu engagé
CLI00518,72,24,client_actif,1,agence,NAQ,2998.0,60-80 ans,0.5356,Engagé
CLI00519,43,9,client_inactif,2,app_mobile,BFC,3187.0,30-45 ans,0.5374,Engagé
CLI00520,52,7,client_actif,1,agence,ARA,1200.0,45-60 ans,0.7414,Engagé
CLI00521,67,6,client_actif,2,app_mobile,IDF,3875.0,60-80 ans,0.6566,Engagé
CLI00522,42,6,client_inactif,1,web,ARA,3223.0,30-45 ans,0.3276,Peu engagé
CLI00523,41,5,client_actif,1,agence,ARA,3594.0,30-45 ans,0.8012,Très engagé
CLI00524,30,20,client_actif,1,app_mobile,BFC,1200.0,18-30 ans,0.8354,Très engagé
CLI00525,77,19,client_actif,5,web,OCC,3549.0,60-80 ans,0.7647,Très engagé
CLI00526,75,2,client_actif,1,web,NAQ,1904.0,60-80 ans,0.5351,Engagé
CLI00527,24,18,client_actif,3,app_mobile,ARA,2394.0,18-30 ans,0.8483,Très engagé
CLI00528,74,21,client_inactif,1,app_mobile,PACA,4091.0,60-80 ans,0.3536,Peu engagé
CLI00529,53,14,client_actif,1,agence,OCC,3392.0,45-60 ans,0.6164,Engagé
CLI00530,62,3,client_actif,2,telephone,OCC,2191.0,60-80 ans,0.5753,Engagé
CLI00531,37,11,client_actif,2,web,ARA,3517.0,30-45 ans,0.4896,Peu engagé
CLI00532,18,5,client_actif,5,web,BFC,3125.0,,0.8124,Très engagé
CLI00533,25,18,client_actif,4,web,PACA,2433.0,18-30 ans,0.8487,Très engagé
CLI00534,63,3,résilié,3,app_mobile,ARA,3228.0,60-80 ans,0.4205,Peu engagé
CLI00535,33,14,client_inactif,2,app_mobile,PACA,2460.0,30-45 ans,0.4629,Peu engagé
CLI00536,31,8,client_actif,2,agence,OCC,3148.0,30-45 ans,0.6298,Engagé
CLI00537,29,4,client_actif,2,web,PACA,3137.0,18-30 ans,0.7364,Engagé
CLI00538,68,12,prospect,4,app_mobile,ARA,3253.0,60-80 ans,0.2248,Dormant
CLI00539,40,22,client_actif,2,telephone,IDF,4532.0,30-45 ans,0.6194,Engagé
CLI00540,32,17,client_actif,2,telephone,IDF,3651.0,30-45 ans,0.7915,Très engagé
CLI00541,45,4,client_actif,1,email,PACA,3700.0,30-45 ans,0.5269,Engagé
CLI00542,51,24,client_actif,1,agence,BFC,2326.0,45-60 ans,0.5995,Engagé
CLI00543,19,15,prospect,4,telephone,ARA,1434.0,18-30 ans,0.4986,Peu engagé
CLI00544,49,18,client_actif,1,web,NAQ,2631.0,45-60 ans,0.51,Engagé
CLI00545,40,13,résilié,2,web,IDF,2362.0,30-45 ans,0.234,Dormant
CLI00546,39,24,client_actif,1,web,OCC,3340.0,30-45 ans,0.8745,Très engagé
CLI00547,68,15,client_actif,3,agence,ARA,2622.0,60-80 ans,0.5669,Engagé
CLI00548,42,14,prospect,1,telephone,ARA,3994.0,30-45 ans,0.5061,Engagé
CLI00549,75,21,prospect,3,web,IDF,1235.0,60-80 ans,0.4508,Peu engagé
CLI00550,79,3,client_inactif,1,agence,NAQ,2549.0,60-80 ans,0.3203,Peu engagé
CLI00551,78,6,client_actif,4,agence,OCC,3136.0,60-80 ans,0.6421,Engagé
CLI00552,39,15,client_actif,3,telephone,NAQ,1922.0,30-45 ans,0.4395,Peu engagé
CLI00553,75,23,client_actif,1,agence,OCC,3615.0,60-80 ans,0.6165,Engagé
CLI00554,75,21,client_inactif,2,email,IDF,3585.0,60-80 ans,0.331,Peu engagé
CLI00555,39,20,client_actif,1,web,ARA,2412.0,30-45 ans,0.6335,Engagé
CLI00556,66,21,client_actif,1,web,OCC,5184.0,60-80 ans,0.8451,Très engagé
CLI00557,69,20,client_actif,4,app_mobile,ARA,1794.0,60-80 ans,0.4278,Peu engagé
CLI00558,59,7,client_actif,2,app_mobile,PACA,1588.0,45-60 ans,0.6434,Engagé
CLI00559,23,16,client_actif,2,web,PACA,2373.0,18-30 ans,0.4935,Peu engagé
CLI00560,32,15,client_actif,1,agence,IDF,2971.0,30-45 ans,0.6497,Engagé
CLI00561,71,22,client_actif,2,agence,IDF,1348.0,60-80 ans,0.4913,Peu engagé
CLI00562,60,9,client_inactif,4,agence,BFC,3357.0,45-60 ans,0.3113,Peu engagé
CLI00563,77,9,client_actif,2,web,IDF,5014.0,60-80 ans,0.6322,Engagé
CLI00564,54,1,prospect,5,app_mobile,PACA,1546.0,45-60 ans,0.4372,Peu engagé
CLI00565,50,8,client_actif,4,app_mobile,OCC,2977.0,45-60 ans,0.703,Engagé
CLI00566,25,16,résilié,1,web,NAQ,3662.0,18-30 ans,0.1703,Dormant
CLI00567,70,10,client_actif,1,app_mobile,IDF,3489.0,60-80 ans,0.6481,Engagé
CLI00568,77,9,client_inactif,4,web,NAQ,4743.0,60-80 ans,0.2466,Dormant
CLI00569,61,21,prospect,2,web,NAQ,2378.0,60-80 ans,0.313,Peu engagé
CLI00570,61,24,client_actif,1,agence,PACA,4587.0,60-80 ans,0.8833,Très engagé
CLI00571,22,16,prospect,1,web,BFC,2746.0,18-30 ans,0.2596,Peu engagé
CLI00572,56,3,client_actif,2,email,OCC,2341.0,45-60 ans,0.5784,Engagé
CLI00573,21,15,résilié,3,app_mobile,PACA,4491.0,18-30 ans,0.4231,Peu engagé
CLI00574,23,19,résilié,1,email,IDF,2469.0,18-30 ans,0.2471,Dormant
CLI00575,62,14,client_actif,1,web,PACA,3764.0,60-80 ans,0.7131,Engagé
CLI00576,49,24,client_actif,4,app_mobile,PACA,2357.0,45-60 ans,0.7337,Engagé
CLI00577,69,20,résilié,3,web,PACA,1653.0,60-80 ans,0.2862,Peu engagé
CLI00578,47,4,client_actif,2,telephone,IDF,1656.0,45-60 ans,0.8282,Très engagé
CLI00579,64,5,prospect,3,app_mobile,IDF,3435.0,60-80 ans,0.4627,Peu engagé
CLI00580,52,16,client_actif,2,web,PACA,1842.0,45-60 ans,0.5056,Engagé
CLI00581,72,0,client_actif,3,telephone,PACA,2611.0,60-80 ans,0.8587,Très engagé
CLI00582,57,24,client_actif,2,app_mobile,NAQ,2215.0,45-60 ans,0.6645,Engagé
CLI00583,69,18,client_actif,1,web,OCC,2009.0,60-80 ans,0.5383,Engagé
CLI00584,33,3,client_actif,3,app_mobile,NAQ,2119.0,30-45 ans,0.703,Engagé
CLI00585,30,16,client_actif,2,agence,BFC,2987.0,18-30 ans,0.4686,Peu engagé
CLI00586,67,8,client_actif,5,web,OCC,1200.0,60-80 ans,0.773,Très engagé
