client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,nb_contrats_actifs,prime_totale_annuelle,produits,nb_sinistres_total,nb_interactions_total,satisfaction_moy,derniere_interaction,canaux_utilises,nb_sinistres_declares,montant_total_indemnise,dernier_sinistre,ltv_estimee
CLI00157,25,2,client_actif,1,web,PACA,1921.0,1,1989.24,epargne,0,14,5.64,2024-12-05,"agence, email, telephone, web",0,0.0,,79570.0
CLI00158,29,12,client_actif,1,telephone,NAQ,2935.0,0,275.9,habitation,0,16,6.81,2024-06-17,"agence, app_mobile, telephone, web",0,0.0,,9932.0
CLI00159,51,24,client_actif,2,app_mobile,OCC,3517.0,2,2739.48,"epargne, sante",2,19,6.32,2024-11-13,"agence, app_mobile, email, telephone, web",2,2756.89,2018-05-31,38353.0
CLI00160,50,16,client_actif,3,web,IDF,2857.0,2,1484.7,"auto, habitation, prevoyance",0,12,4.83,2024-11-05,"app_mobile, email, telephone, web",0,0.0,,22270.0
CLI00161,65,21,prospect,1,app_mobile,ARA,3390.0,0,709.45,auto,0,3,8.0,2024-06-22,"app_mobile, email",0,0.0,,0.0
CLI00162,72,21,client_inactif,1,web,BFC,2432.0,0,1802.47,epargne,0,3,7.67,2024-01-13,web,0,0.0,,0.0
CLI00163,40,9,résilié,1,web,BFC,2025.0,0,274.32,habitation,0,3,7.67,2024-06-25,web,0,0.0,,6858.0
CLI00164,79,20,client_actif,3,app_mobile,OCC,1539.0,2,2705.7,"epargne, habitation, prevoyance",0,17,6.53,2024-12-20,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI00165,41,11,client_actif,1,web,BFC,3681.0,1,323.36,habitation,4,11,6.27,2024-10-11,"agence, email, telephone, web",4,27491.33,2023-06-03,7761.0
CLI00166,54,14,prospect,4,agence,BFC,3058.0,2,2355.32,"auto, habitation, prevoyance, sante",1,1,9.0,2023-11-09,agence,1,9661.09,2024-11-08,25909.0
CLI00167,52,20,client_actif,1,app_mobile,OCC,2276.0,0,1161.47,sante,0,6,5.83,2024-11-20,"app_mobile, telephone",0,0.0,,15099.0
CLI00168,61,9,client_inactif,5,agence,OCC,3502.0,3,4721.58,"auto, epargne, habitation, prevoyance, sante",9,4,7.0,2024-07-15,agence,9,32202.02,2024-12-01,18886.0
CLI00169,57,13,prospect,1,telephone,IDF,3277.0,1,309.95,habitation,0,5,6.6,2024-07-28,"email, telephone",0,0.0,,2480.0
CLI00170,39,12,client_actif,3,web,IDF,3581.0,3,2426.42,"auto, prevoyance, sante",4,18,5.56,2024-12-12,"agence, app_mobile, email, telephone, web",4,40959.29,2024-02-02,63087.0
CLI00171,44,4,client_inactif,1,web,BFC,4277.0,0,544.78,auto,2,4,5.25,2023-11-20,"email, web",2,7690.52,2024-12-12,11440.0
CLI00172,52,5,client_actif,1,web,OCC,2996.0,1,742.68,auto,0,6,6.67,2024-07-28,"agence, app_mobile, telephone, web",0,0.0,,9655.0
CLI00173,18,23,prospect,4,web,OCC,2814.0,3,4251.07,"auto, epargne, habitation, sante",4,2,6.0,2024-07-22,app_mobile,4,10427.13,2024-07-12,199800.0
CLI00174,52,1,client_actif,4,telephone,BFC,4085.0,3,4247.08,"auto, epargne, habitation, sante",1,20,6.8,2024-12-30,"app_mobile, email, telephone, web",1,1551.26,2024-09-25,55212.0
CLI00175,54,21,client_actif,2,agence,PACA,3505.0,2,1505.94,"prevoyance, sante",3,7,6.71,2024-12-05,"agence, app_mobile, email, telephone",3,4651.12,2024-05-30,16565.0
CLI00176,64,16,client_actif,3,app_mobile,ARA,1278.0,2,4025.45,"auto, epargne, sante",1,23,6.09,2024-12-09,"agence, app_mobile, telephone, web",1,5478.91,2021-06-04,4025.0
CLI00177,31,3,client_inactif,2,app_mobile,NAQ,2899.0,0,2571.86,"auto, epargne",0,1,8.0,2024-07-10,email,0,0.0,,87443.0
CLI00178,20,13,client_inactif,4,web,NAQ,3022.0,1,3617.7,"auto, epargne, habitation, prevoyance",3,1,7.0,2023-09-01,web,3,95232.55,2024-05-07,162796.0
CLI00179,18,9,client_actif,1,app_mobile,BFC,2994.0,1,1020.33,sante,1,12,5.92,2024-11-14,"agence, app_mobile, email, telephone, web",1,960.47,2023-09-20,47956.0
CLI00180,22,2,résilié,2,agence,NAQ,2701.0,0,1137.56,"auto, prevoyance",5,2,6.0,2024-12-12,agence,5,45601.19,2024-12-24,48915.0
CLI00181,43,24,client_actif,2,app_mobile,IDF,3381.0,2,2998.7,"epargne, sante",0,5,6.0,2024-09-18,"agence, app_mobile, email",0,0.0,,65971.0
CLI00182,72,2,client_inactif,2,web,IDF,3501.0,1,2195.7,"auto, epargne",2,2,6.5,2024-05-19,"email, telephone",2,10143.59,2024-05-14,0.0
CLI00183,31,14,client_actif,4,agence,PACA,1295.0,4,2553.64,"auto, habitation, prevoyance, sante",4,20,6.8,2024-12-26,"agence, app_mobile, email, telephone, web",4,46349.85,2024-10-27,86824.0
CLI00184,56,5,client_inactif,1,app_mobile,BFC,4019.0,1,377.28,prevoyance,3,4,8.5,2024-08-07,"agence, app_mobile",3,8144.34,2024-03-27,3396.0
CLI00185,44,16,résilié,1,app_mobile,IDF,1471.0,0,417.15,prevoyance,1,1,4.0,2023-08-10,app_mobile,1,2627.51,2021-05-11,8760.0
CLI00186,26,11,prospect,2,app_mobile,BFC,2435.0,2,722.31,"habitation, prevoyance",1,6,6.67,2024-06-12,"app_mobile, email, telephone",1,9932.93,2022-02-19,28170.0
CLI00187,32,21,résilié,3,app_mobile,BFC,2001.0,0,3532.96,"epargne, prevoyance, sante",3,3,5.33,2024-12-04,"app_mobile, web",3,53739.38,2022-11-14,116588.0
CLI00188,32,19,client_inactif,1,agence,OCC,2150.0,0,1688.48,epargne,2,1,10.0,2024-04-23,web,2,19729.19,2018-11-08,55720.0
CLI00189,43,23,client_inactif,2,telephone,ARA,3778.0,2,2399.11,"epargne, prevoyance",4,4,6.25,2024-10-16,"agence, telephone",4,42784.39,2020-09-14,52780.0
CLI00190,59,10,client_actif,4,web,ARA,2909.0,3,3808.3,"epargne, habitation, prevoyance, sante",7,7,5.86,2024-09-29,"agence, web",7,41347.03,2024-07-09,22850.0
CLI00191,77,24,client_inactif,1,telephone,BFC,3414.0,0,1317.66,sante,4,1,7.0,2024-11-22,telephone,4,5289.89,2024-07-22,0.0
CLI00192,30,3,client_inactif,3,app_mobile,ARA,3369.0,0,2244.19,"auto, habitation, sante",3,2,4.5,2023-07-03,"app_mobile, email",3,22819.78,2024-08-02,78547.0
CLI00193,68,5,client_actif,3,agence,ARA,1200.0,3,3142.31,"epargne, habitation, prevoyance",5,5,6.6,2024-12-16,"agence, email, telephone",5,90990.21,2024-10-15,0.0
CLI00194,49,0,résilié,2,telephone,NAQ,2298.0,0,2388.94,"auto, epargne",5,3,8.67,2024-01-08,"app_mobile, telephone",2,6345.06,2024-12-30,38223.0
CLI00195,56,19,prospect,4,app_mobile,NAQ,3474.0,3,4449.87,"auto, epargne, habitation, sante",5,1,6.0,2023-03-08,app_mobile,5,26184.75,2024-11-15,40049.0
CLI00196,66,22,prospect,3,telephone,OCC,3391.0,3,1409.73,"auto, habitation, prevoyance",2,3,4.67,2024-06-04,"email, telephone",2,7856.3,2023-07-14,0.0
CLI00197,69,15,client_actif,2,web,PACA,1219.0,2,2832.02,"epargne, sante",0,5,6.6,2024-08-27,web,0,0.0,,0.0
CLI00198,78,14,client_actif,2,web,IDF,3727.0,2,1747.88,"auto, sante",0,17,6.47,2024-12-11,"agence, email, telephone, web",0,0.0,,0.0
CLI00199,49,16,client_actif,3,agence,IDF,3354.0,2,3875.63,"epargne, habitation, sante",2,14,7.21,2024-12-29,"agence, app_mobile, email, telephone",2,7942.6,2024-09-12,62010.0
CLI00200,21,7,prospect,2,telephone,NAQ,1933.0,2,3018.65,"epargne, sante",4,3,7.33,2024-12-30,telephone,4,149370.79,2024-10-30,132821.0
CLI00201,47,11,résilié,4,telephone,BFC,3168.0,0,4374.04,"auto, epargne, habitation, sante",4,1,9.0,2024-07-13,telephone,4,26429.62,2024-12-29,78733.0
CLI00202,54,21,prospect,2,agence,ARA,2594.0,2,1516.5,"habitation, sante",0,6,7.0,2024-12-01,"agence, email",0,0.0,,16682.0
CLI00203,40,20,prospect,1,app_mobile,OCC,3243.0,0,302.84,habitation,0,7,5.43,2024-09-19,"app_mobile, email, telephone",0,0.0,,7571.0
CLI00204,56,9,prospect,1,web,PACA,1200.0,1,1074.11,sante,2,7,5.71,2024-11-05,"email, web",2,2227.38,2024-11-09,9667.0
CLI00205,62,14,client_actif,1,email,NAQ,2483.0,1,1252.66,sante,3,9,6.22,2024-10-19,"agence, app_mobile, email, telephone, web",3,5061.2,2024-06-30,3758.0
CLI00206,32,8,résilié,1,web,BFC,3863.0,0,1992.96,epargne,0,1,10.0,2024-01-24,telephone,0,0.0,,65768.0
CLI00207,60,1,client_actif,4,agence,OCC,3285.0,3,3822.04,"auto, epargne, prevoyance, sante",7,22,6.77,2024-11-22,"agence, email, telephone, web",7,62038.2,2024-12-03,19110.0
CLI00208,46,4,client_inactif,3,app_mobile,BFC,3512.0,2,1466.47,"auto, habitation, prevoyance",2,4,5.75,2024-09-16,"agence, app_mobile",2,19288.11,2023-11-30,27863.0
CLI00209,53,5,prospect,3,agence,OCC,2590.0,2,2518.92,"epargne, habitation, prevoyance",2,7,7.0,2024-12-17,"agence, web",2,12753.2,2024-05-15,30227.0
CLI00210,30,6,client_actif,2,app_mobile,NAQ,3308.0,2,630.18,"habitation, prevoyance",0,11,7.27,2024-12-06,"agence, app_mobile, telephone, web",0,0.0,,22056.0
CLI00211,49,20,client_actif,3,email,OCC,2653.0,3,1854.48,"auto, habitation, sante",1,7,7.57,2024-08-30,"agence, email, telephone",1,2374.82,2022-11-05,29672.0
CLI00212,24,24,client_actif,2,app_mobile,ARA,1968.0,1,1240.15,"habitation, sante",2,13,6.77,2024-12-01,"agence, app_mobile, email, telephone",2,3866.53,2018-06-22,50846.0
CLI00213,76,0,prospect,4,telephone,OCC,2573.0,4,3157.19,"auto, epargne, habitation, prevoyance",2,3,5.0,2024-08-30,"email, telephone",0,0.0,,0.0
CLI00214,68,22,client_actif,2,web,PACA,4109.0,2,1915.14,"epargne, habitation",0,7,6.29,2024-03-25,"email, telephone, web",0,0.0,,0.0
CLI00215,39,6,client_actif,4,app_mobile,OCC,3819.0,1,4315.63,"auto, epargne, prevoyance, sante",0,15,7.27,2024-12-02,"agence, app_mobile, telephone, web",0,0.0,,112206.0
CLI00216,45,19,client_inactif,3,agence,IDF,1907.0,0,2114.74,"auto, habitation, sante",5,2,5.0,2024-03-05,"agence, email",5,16621.32,2021-12-02,42295.0
CLI00217,19,24,client_actif,1,agence,OCC,2424.0,1,537.09,prevoyance,0,15,7.0,2024-12-09,"agence, app_mobile, email",0,0.0,,24706.0
CLI00218,59,11,prospect,2,telephone,NAQ,1968.0,1,2309.34,"epargne, prevoyance",1,6,7.33,2024-08-16,"email, telephone",1,2774.59,2022-08-05,13856.0
CLI00219,62,15,client_actif,2,web,NAQ,2962.0,2,3108.33,"epargne, sante",2,20,6.15,2024-12-21,"agence, app_mobile, email, telephone, web",2,17498.67,2024-01-04,9325.0
CLI00220,79,15,client_actif,1,web,IDF,3698.0,1,1349.32,sante,0,20,5.7,2024-12-14,"agence, email, telephone, web",0,0.0,,0.0
CLI00221,74,10,client_inactif,2,app_mobile,NAQ,4629.0,2,1133.11,"auto, prevoyance",3,4,5.75,2024-12-29,"app_mobile, email",3,6174.38,2024-12-28,0.0
CLI00222,70,20,client_actif,1,web,BFC,1515.0,1,662.52,auto,0,5,4.4,2024-11-12,"app_mobile, web",0,0.0,,0.0
CLI00223,23,3,client_actif,1,email,PACA,3573.0,1,1360.6,sante,2,9,5.89,2024-10-24,"app_mobile, email, telephone, web",2,2671.75,2024-11-01,57145.0
CLI00224,45,12,résilié,4,web,ARA,2793.0,0,4097.48,"auto, epargne, habitation, sante",5,1,7.0,2024-04-01,web,5,20695.92,2024-04-15,81950.0
CLI00225,45,6,client_actif,2,app_mobile,PACA,2470.0,0,1437.32,"habitation, sante",5,5,5.6,2024-11-13,"app_mobile, web",5,36775.58,2024-12-20,28746.0
CLI00226,61,3,prospect,4,web,IDF,1958.0,3,4834.24,"auto, epargne, prevoyance, sante",2,6,7.0,2024-03-29,"email, telephone, web",2,30709.53,2024-07-20,19337.0
CLI00227,61,14,client_actif,3,app_mobile,BFC,4402.0,2,3894.07,"auto, epargne, sante",4,13,6.23,2024-12-28,"agence, app_mobile, telephone, web",4,5096.32,2024-04-02,15576.0
CLI00228,37,18,client_actif,2,app_mobile,BFC,1334.0,2,1919.1,"prevoyance, sante",0,5,7.2,2024-08-18,"app_mobile, telephone, web",0,0.0,,53735.0
CLI00229,47,8,client_inactif,2,web,ARA,2359.0,0,676.27,"habitation, prevoyance",1,4,4.75,2024-01-05,web,1,13254.4,2022-02-11,12173.0
CLI00230,79,10,client_inactif,3,web,OCC,3131.0,0,3407.11,"epargne, prevoyance, sante",1,1,3.0,2023-02-19,web,1,15980.35,2023-02-17,0.0
CLI00231,28,7,résilié,5,app_mobile,IDF,3208.0,0,4809.3,"auto, epargne, habitation, prevoyance, sante",7,3,4.67,2024-07-10,app_mobile,7,34686.19,2024-10-31,177944.0
CLI00232,75,0,client_actif,1,email,ARA,3922.0,1,604.37,auto,3,9,6.44,2024-12-02,"agence, email, telephone, web",0,0.0,,0.0
CLI00233,72,22,client_actif,4,web,NAQ,2007.0,4,3083.06,"auto, epargne, habitation, prevoyance",4,16,5.56,2024-12-05,"app_mobile, email, telephone, web",4,128708.99,2023-10-06,0.0
CLI00234,45,24,client_inactif,4,app_mobile,ARA,3362.0,2,2324.22,"auto, habitation, prevoyance, sante",8,4,6.25,2024-08-15,"app_mobile, email",8,34171.63,2022-08-12,46484.0
CLI00235,42,23,prospect,3,email,NAQ,2743.0,3,3203.81,"epargne, habitation, sante",0,1,9.0,2024-01-11,app_mobile,0,0.0,,73688.0
CLI00236,56,7,client_actif,4,agence,NAQ,2836.0,2,3239.02,"auto, epargne, habitation, prevoyance",4,12,7.25,2024-12-04,"agence, app_mobile, telephone",4,37235.25,2023-08-25,29151.0
CLI00237,79,12,client_actif,2,email,BFC,2386.0,2,980.73,"auto, habitation",0,20,6.25,2024-11-13,"agence, email, telephone, web",0,0.0,,0.0
CLI00238,50,21,prospect,5,email,ARA,2946.0,4,4564.59,"auto, epargne, habitation, prevoyance, sante",6,6,4.83,2024-12-24,email,6,71040.69,2021-07-28,68469.0
CLI00239,18,3,client_actif,3,app_mobile,BFC,2672.0,3,4181.69,"auto, epargne, sante",2,6,7.33,2024-11-06,"agence, app_mobile",2,17176.89,2024-11-08,196539.0
CLI00240,74,7,client_inactif,1,agence,BFC,2479.0,0,264.37,habitation,0,3,5.67,2024-10-02,agence,0,0.0,,0.0
CLI00241,44,2,client_inactif,4,web,PACA,2327.0,2,4011.39,"epargne, habitation, prevoyance, sante",4,2,7.0,2024-02-26,web,4,50029.49,2024-12-06,84239.0
CLI00242,79,8,prospect,2,app_mobile,PACA,3135.0,2,774.16,"habitation, prevoyance",0,4,5.5,2024-08-29,"app_mobile, telephone",0,0.0,,0.0
CLI00243,74,1,prospect,2,telephone,BFC,1602.0,2,1588.11,"prevoyance, sante",3,6,6.17,2024-08-25,"app_mobile, telephone",3,40730.42,2024-10-05,0.0
CLI00244,69,1,client_actif,2,app_mobile,BFC,2627.0,1,2317.76,"epargne, prevoyance",5,12,6.5,2024-11-18,"agence, app_mobile, email, telephone, web",5,83191.95,2024-12-29,0.0
CLI00245,30,12,client_inactif,1,agence,NAQ,2109.0,0,765.88,auto,0,3,5.33,2024-10-15,"agence, app_mobile, telephone",0,0.0,,26806.0
CLI00246,58,14,prospect,2,agence,BFC,2689.0,2,1577.59,"auto, sante",0,1,10.0,2024-08-02,web,0,0.0,,11043.0
CLI00247,20,22,client_inactif,3,web,IDF,2701.0,1,1838.71,"habitation, prevoyance, sante",3,2,4.5,2024-01-09,"agence, web",3,27448.91,2023-08-04,82742.0
CLI00248,56,11,prospect,1,telephone,ARA,3580.0,1,1129.1,sante,0,5,6.2,2024-12-04,"app_mobile, telephone",0,0.0,,10162.0
CLI00249,23,3,client_actif,1,app_mobile,IDF,3393.0,1,2131.71,epargne,0,10,6.5,2024-10-21,"agence, app_mobile, telephone, web",0,0.0,,89532.0
CLI00250,25,7,client_actif,1,web,PACA,3063.0,1,238.83,habitation,0,5,6.8,2024-06-18,"app_mobile, email, web",0,0.0,,9553.0
CLI00251,44,8,client_inactif,2,telephone,IDF,2955.0,0,1952.55,"auto, sante",0,4,8.5,2024-11-30,telephone,0,0.0,,41004.0
CLI00252,26,22,client_actif,3,app_mobile,OCC,2628.0,3,3456.36,"epargne, habitation, sante",2,20,6.15,2024-11-09,"agence, app_mobile, telephone, web",2,30327.46,2024-02-25,134798.0
CLI00253,79,4,client_actif,3,agence,OCC,2612.0,2,1444.4,"auto, habitation, prevoyance",1,22,6.0,2024-12-31,"agence, app_mobile, email, telephone",1,12006.74,2023-02-12,0.0
CLI00254,54,23,client_actif,4,app_mobile,PACA,1227.0,4,2391.44,"auto, habitation, prevoyance, sante",2,16,5.88,2024-12-31,"agence, app_mobile, email, telephone",2,22489.12,2021-09-22,26306.0
CLI00255,50,19,client_inactif,2,app_mobile,IDF,3460.0,0,2970.68,"epargne, sante",0,4,4.25,2023-09-24,app_mobile,0,0.0,,44560.0
CLI00256,68,17,client_inactif,1,telephone,ARA,3040.0,0,233.67,habitation,0,4,6.5,2024-04-13,telephone,0,0.0,,0.0
CLI00257,59,10,prospect,4,app_mobile,PACA,3880.0,4,3846.03,"auto, epargne, prevoyance, sante",2,7,5.86,2024-11-24,"app_mobile, email, web",2,15641.34,2022-09-27,23076.0
CLI00258,61,14,client_inactif,3,app_mobile,OCC,2814.0,2,3284.02,"auto, epargne, habitation",1,1,4.0,2023-11-28,app_mobile,1,38894.24,2024-03-30,13136.0
CLI00259,41,21,client_actif,2,web,PACA,3934.0,2,2979.95,"epargne, sante",2,14,6.29,2024-10-05,"agence, app_mobile, email, telephone, web",2,13669.85,2022-04-24,71519.0
CLI00260,32,8,prospect,3,telephone,IDF,2627.0,2,3711.36,"auto, epargne, sante",2,1,9.0,2024-05-02,telephone,2,51584.38,2023-12-27,122475.0
CLI00261,76,16,client_actif,4,web,NAQ,2284.0,3,2592.96,"auto, habitation, prevoyance, sante",2,8,6.75,2024-12-01,"agence, app_mobile, web",2,18397.98,2023-06-17,0.0
CLI00262,71,11,client_actif,3,telephone,IDF,4191.0,3,1996.13,"habitation, prevoyance, sante",1,11,7.09,2024-11-17,"app_mobile, telephone",1,196.55,2020-04-17,0.0
CLI00263,49,6,client_inactif,2,app_mobile,NAQ,3128.0,1,2762.85,"auto, epargne",1,4,6.0,2024-11-20,"app_mobile, email, telephone",1,6583.41,2023-12-28,44206.0
CLI00264,49,9,client_inactif,3,agence,IDF,4304.0,3,3127.43,"auto, epargne, habitation",3,2,4.5,2024-12-08,"email, telephone",3,19904.26,2024-05-15,50039.0
CLI00265,41,24,prospect,1,telephone,BFC,2953.0,1,2344.36,epargne,0,7,6.43,2024-12-13,"app_mobile, email, telephone, web",0,0.0,,56265.0
CLI00266,58,24,client_actif,2,web,OCC,3527.0,2,1145.83,"auto, prevoyance",0,15,6.47,2024-12-20,"email, telephone, web",0,0.0,,8021.0
CLI00267,69,9,client_inactif,2,app_mobile,OCC,3726.0,0,2378.87,"epargne, habitation",0,2,7.5,2024-08-24,"agence, app_mobile",0,0.0,,0.0
CLI00268,66,12,résilié,1,agence,NAQ,2547.0,0,534.48,auto,0,2,7.5,2024-11-20,"agence, telephone",0,0.0,,0.0
CLI00269,79,18,client_actif,1,agence,OCC,3111.0,1,763.91,auto,1,11,6.82,2024-11-14,"agence, app_mobile, email, telephone",1,1231.39,2023-12-17,0.0
CLI00270,66,10,résilié,1,app_mobile,OCC,2939.0,0,536.04,auto,1,2,7.0,2024-12-24,"app_mobile, email",1,6885.57,2018-11-20,0.0
CLI00271,75,12,client_actif,3,agence,PACA,3549.0,3,4132.62,"auto, epargne, sante",4,15,6.67,2024-12-26,"agence, app_mobile, email, telephone, web",4,7437.36,2023-12-30,0.0
CLI00272,69,20,client_actif,3,agence,IDF,1841.0,2,2972.04,"epargne, habitation, prevoyance",2,10,6.4,2024-12-15,"agence, app_mobile, email, web",2,54525.58,2017-10-07,0.0
CLI00273,29,7,client_inactif,5,telephone,BFC,3341.0,4,4912.77,"auto, epargne, habitation, prevoyance, sante",2,3,7.33,2024-07-04,"agence, telephone, web",2,1463.86,2024-05-24,176860.0
CLI00274,79,7,client_actif,1,agence,BFC,3628.0,1,723.36,auto,1,11,6.55,2024-08-18,agence,1,4764.46,2024-04-26,0.0
CLI00275,56,3,client_actif,2,app_mobile,PACA,2185.0,1,2733.84,"epargne, prevoyance",2,21,6.14,2024-12-29,"agence, app_mobile, email, telephone",2,24728.83,2024-12-24,24605.0
CLI00276,19,14,client_actif,4,email,BFC,2007.0,2,2530.88,"auto, habitation, prevoyance, sante",1,15,5.27,2024-10-21,"agence, app_mobile, email, telephone",1,8579.99,2020-02-26,116420.0
CLI00277,20,10,client_inactif,1,app_mobile,PACA,1308.0,0,1903.18,epargne,0,2,3.0,2024-05-29,"app_mobile, web",0,0.0,,85643.0
CLI00278,66,10,client_inactif,3,web,BFC,4671.0,2,3545.21,"auto, epargne, prevoyance",3,4,3.5,2024-02-16,"email, web",3,18189.59,2024-04-04,0.0
CLI00279,54,0,client_actif,3,app_mobile,OCC,2141.0,2,3440.8,"auto, epargne, prevoyance",0,14,6.93,2024-11-25,app_mobile,0,0.0,,37849.0
CLI00280,66,16,client_actif,1,web,ARA,4076.0,0,245.93,habitation,1,22,5.32,2024-11-27,"agence, app_mobile, email, web",1,13078.48,2024-01-09,0.0
CLI00281,73,14,client_actif,4,web,IDF,2613.0,1,4456.52,"auto, epargne, habitation, sante",0,21,6.14,2024-12-21,"agence, app_mobile, telephone, web",0,0.0,,0.0
CLI00282,34,19,client_actif,3,web,ARA,3788.0,3,3799.09,"auto, epargne, sante",0,6,7.33,2024-06-29,"telephone, web",0,0.0,,117772.0
CLI00283,76,5,client_actif,1,web,OCC,3323.0,1,417.57,prevoyance,0,23,6.52,2024-10-14,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI00284,66,23,client_inactif,1,agence,NAQ,4692.0,0,487.39,prevoyance,2,3,7.33,2024-06-09,agence,2,25188.98,2020-03-31,0.0
CLI00285,19,21,client_actif,1,web,PACA,4101.0,1,1890.77,epargne,0,7,6.57,2024-10-17,"app_mobile, web",0,0.0,,86975.0
CLI00286,19,24,client_actif,1,web,BFC,2992.0,1,1236.69,sante,0,20,5.1,2024-10-16,"app_mobile, telephone, web",0,0.0,,56888.0
CLI00287,45,14,prospect,2,web,BFC,3079.0,2,1004.12,"auto, habitation",1,7,6.29,2024-12-29,"app_mobile, web",1,6070.39,2024-12-19,20082.0
CLI00288,71,8,client_actif,2,web,OCC,3411.0,2,847.75,"auto, habitation",1,18,6.22,2024-10-15,"agence, email, telephone, web",1,9164.34,2023-12-13,0.0
CLI00289,40,13,résilié,1,web,BFC,5213.0,0,230.48,habitation,0,2,6.5,2023-10-29,"email, web",0,0.0,,5762.0
CLI00290,54,17,client_actif,4,app_mobile,OCC,2861.0,4,3623.6,"auto, epargne, habitation, prevoyance",5,23,6.22,2024-12-08,"agence, app_mobile, email, telephone, web",5,44037.04,2023-06-12,39860.0
CLI00291,49,16,client_actif,2,email,ARA,1637.0,1,1380.08,"habitation, sante",1,11,6.64,2024-12-06,"app_mobile, email, web",1,2657.34,2023-08-13,22081.0
CLI00292,50,17,client_actif,1,telephone,NAQ,3020.0,1,402.3,prevoyance,0,13,7.15,2024-12-27,"agence, app_mobile, email, telephone",0,0.0,,6034.0
CLI00293,18,4,client_actif,1,telephone,PACA,2223.0,0,240.05,habitation,0,23,6.78,2024-12-27,"agence, app_mobile, email, telephone",0,0.0,,11282.0
CLI00294,36,19,prospect,2,web,BFC,2990.0,2,3328.59,"epargne, sante",1,3,4.33,2024-09-04,"agence, telephone, web",1,17414.05,2020-05-13,96529.0
CLI00295,79,19,client_actif,2,web,NAQ,3836.0,1,3224.43,"epargne, sante",0,14,6.07,2024-11-27,"agence, app_mobile, web",0,0.0,,0.0
CLI00296,19,8,client_actif,1,web,NAQ,3254.0,0,376.41,prevoyance,3,11,4.73,2024-10-08,"agence, app_mobile, email, web",3,40053.08,2023-10-11,17315.0
CLI00297,70,10,client_actif,1,agence,NAQ,2266.0,0,680.35,auto,3,20,7.35,2024-12-04,"agence, app_mobile, email, web",3,17176.07,2023-04-02,0.0
CLI00298,61,23,client_actif,3,web,IDF,2617.0,2,3294.71,"auto, epargne, habitation",2,7,6.0,2024-07-20,"agence, telephone, web",2,11391.55,2021-12-25,13179.0
CLI00299,43,21,client_actif,5,app_mobile,NAQ,1840.0,5,4248.11,"auto, epargne, habitation, prevoyance, sante",5,9,5.89,2024-08-02,"agence, app_mobile, web",5,31890.37,2023-05-29,93458.0
CLI00300,49,0,résilié,1,web,OCC,3948.0,0,2010.95,epargne,2,1,5.0,2024-10-12,web,0,0.0,,32175.0
CLI00301,23,17,client_actif,2,web,IDF,3539.0,2,1303.85,"auto, prevoyance",4,16,5.44,2024-12-24,"agence, app_mobile, telephone, web",4,19602.47,2023-12-19,54762.0
CLI00302,49,5,client_actif,2,email,IDF,1820.0,2,952.73,"auto, habitation",1,21,6.1,2024-12-21,"agence, email",1,12801.11,2021-12-21,15244.0
CLI00303,72,1,client_actif,3,agence,NAQ,5069.0,3,3013.91,"auto, epargne, habitation",2,6,7.5,2024-06-27,agence,2,16967.95,2024-09-01,0.0
CLI00304,21,14,client_actif,2,telephone,BFC,2605.0,2,744.78,"habitation, prevoyance",3,24,6.83,2024-12-30,"agence, app_mobile, email, telephone, web",3,28765.14,2024-07-20,32770.0
CLI00305,72,20,client_inactif,4,app_mobile,BFC,3066.0,3,4383.95,"epargne, habitation, prevoyance, sante",6,4,7.0,2024-11-26,"agence, app_mobile",6,25951.8,2024-03-13,0.0
CLI00306,28,13,client_actif,2,telephone,BFC,2496.0,1,1655.37,"prevoyance, sante",5,14,6.5,2024-12-22,"agence, app_mobile, email, telephone, web",5,47881.7,2024-03-03,61249.0
