client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel
CLI00470,58,9,client_actif,3,app_mobile,PACA,3663.0
CLI00471,54,19,client_actif,4,web,OCC,2760.0
CLI00472,41,14,prospect,4,web,NAQ,3333.0
CLI00473,46,17,client_actif,1,web,BFC,2629.0
CLI00474,66,19,client_actif,5,email,PACA,4204.0
CLI00475,63,12,client_actif,1,agence,PACA,3845.0
CLI00476,70,7,client_actif,2,web,ARA,3069.0
CLI00477,48,8,client_inactif,4,web,PACA,4307.0
CLI00478,52,15,client_actif,1,agence,OCC,3079.0
CLI00479,77,18,prospect,1,app_mobile,NAQ,2860.0
CLI00480,50,15,client_inactif,1,agence,NAQ,4123.0
CLI00481,69,6,client_actif,2,telephone,ARA,1541.0
CLI00482,78,13,résilié,2,app_mobile,OCC,2951.0
CLI00483,38,13,client_inactif,3,web,OCC,3118.0
CLI00484,49,24,client_actif,4,agence,IDF,2600.0
CLI00485,40,3,résilié,3,email,PACA,2129.0
CLI00486,50,14,prospect,1,app_mobile,ARA,2735.0
CLI00487,20,2,client_actif,4,agence,NAQ,1441.0
CLI00488,35,4,client_actif,1,web,BFC,4198.0
CLI00489,42,0,client_actif,1,app_mobile,IDF,4243.0
CLI00490,59,2,résilié,1,agence,OCC,2866.0
CLI00491,48,14,prospect,2,telephone,PACA,2520.0
CLI00492,71,23,client_actif,1,agence,NAQ,1471.0
CLI00493,75,7,client_actif,1,agence,IDF,2212.0
CLI00494,20,3,client_actif,1,web,OCC,4135.0
CLI00495,57,1,client_actif,1,web,NAQ,2807.0
CLI00496,63,23,client_actif,2,app_mobile,NAQ,2338.0
CLI00497,41,23,client_inactif,3,web,OCC,2842.0
CLI00498,67,9,client_actif,3,agence,OCC,2315.0
CLI00499,49,3,client_inactif,1,web,ARA,1381.0
CLI00500,64,2,client_actif,1,agence,NAQ,2524.0
CLI00501,39,1,client_inactif,5,telephone,OCC,1859.0
CLI00502,40,24,client_inactif,1,app_mobile,BFC,3185.0
CLI00503,19,16,client_actif,4,web,BFC,3635.0
CLI00504,44,22,client_actif,1,agence,IDF,2159.0
CLI00505,59,20,client_inactif,4,email,PACA,2975.0
CLI00506,19,23,client_actif,1,agence,BFC,2786.0
CLI00507,43,19,résilié,2,web,ARA,2137.0
CLI00508,34,22,client_actif,3,web,OCC,1200.0
CLI00509,57,12,prospect,2,web,PACA,1878.0
CLI00510,50,4,client_actif,1,web,ARA,2102.0
CLI00511,26,20,résilié,2,telephone,NAQ,2929.0
CLI00512,60,8,client_actif,3,telephone,PACA,3019.0
CLI00513,71,24,client_inactif,1,web,BFC,3917.0
CLI00514,65,24,client_inactif,1,web,ARA,1870.0
CLI00515,56,21,client_actif,2,web,OCC,2062.0
CLI00516,46,5,prospect,1,telephone,OCC,2220.0
CLI00517,59,4,client_inactif,3,app_mobile,ARA,2629.0
CLI00518,72,24,client_actif,1,agence,NAQ,2998.0
CLI00519,43,9,client_inactif,2,app_mobile,BFC,3187.0
CLI00520,52,7,client_actif,1,agence,ARA,1200.0
CLI00521,67,6,client_actif,2,app_mobile,IDF,3875.0
CLI00522,42,6,client_inactif,1,web,ARA,3223.0
CLI00523,41,5,client_actif,1,agence,ARA,3594.0
CLI00524,30,20,client_actif,1,app_mobile,BFC,1200.0
CLI00525,77,19,client_actif,5,web,OCC,3549.0
CLI00526,75,2,client_actif,1,web,NAQ,1904.0
CLI00527,24,18,client_actif,3,app_mobile,ARA,2394.0
CLI00528,74,21,client_inactif,1,app_mobile,PACA,4091.0
CLI00529,53,14,client_actif,1,agence,OCC,3392.0
CLI00530,62,3,client_actif,2,telephone,OCC,2191.0
CLI00531,37,11,client_actif,2,web,ARA,3517.0
CLI00532,18,5,client_actif,5,web,BFC,3125.0
CLI00533,25,18,client_actif,4,web,PACA,2433.0
CLI00534,63,3,résilié,3,app_mobile,ARA,3228.0
CLI00535,33,14,client_inactif,2,app_mobile,PACA,2460.0
CLI00536,31,8,client_actif,2,agence,OCC,3148.0
CLI00537,29,4,client_actif,2,web,PACA,3137.0
CLI00538,68,12,prospect,4,app_mobile,ARA,3253.0
CLI00539,40,22,client_actif,2,telephone,IDF,4532.0
CLI00540,32,17,client_actif,2,telephone,IDF,3651.0
CLI00541,45,4,client_actif,1,email,PACA,3700.0
CLI00542,51,24,client_actif,1,agence,BFC,2326.0
CLI00543,19,15,prospect,4,telephone,ARA,1434.0
CLI00544,49,18,client_actif,1,web,NAQ,2631.0
CLI00545,40,13,résilié,2,web,IDF,2362.0
CLI00546,39,24,client_actif,1,web,OCC,3340.0
CLI00547,68,15,client_actif,3,agence,ARA,2622.0
CLI00548,42,14,prospect,1,telephone,ARA,3994.0
CLI00549,75,21,prospect,3,web,IDF,1235.0
CLI00550,79,3,client_inactif,1,agence,NAQ,2549.0
CLI00551,78,6,client_actif,4,agence,OCC,3136.0
CLI00552,39,15,client_actif,3,telephone,NAQ,1922.0
CLI00553,75,23,client_actif,1,agence,OCC,3615.0
CLI00554,75,21,client_inactif,2,email,IDF,3585.0
CLI00555,39,20,client_actif,1,web,ARA,2412.0
CLI00556,66,21,client_actif,1,web,OCC,5184.0
CLI00557,69,20,client_actif,4,app_mobile,ARA,1794.0
CLI00558,59,7,client_actif,2,app_mobile,PACA,1588.0
CLI00559,23,16,client_actif,2,web,PACA,2373.0
CLI00560,32,15,client_actif,1,agence,IDF,2971.0
CLI00561,71,22,client_actif,2,agence,IDF,1348.0
CLI00562,60,9,client_inactif,4,agence,BFC,3357.0
CLI00563,77,9,client_actif,2,web,IDF,5014.0
CLI00564,54,1,prospect,5,app_mobile,PACA,1546.0
CLI00565,50,8,client_actif,4,app_mobile,OCC,2977.0
CLI00566,25,16,résilié,1,web,NAQ,3662.0
CLI00567,70,10,client_actif,1,app_mobile,IDF,3489.0
CLI00568,77,9,client_inactif,4,web,NAQ,4743.0
CLI00569,61,21,prospect,2,web,NAQ,2378.0
CLI00570,61,24,client_actif,1,agence,PACA,4587.0
CLI00571,22,16,prospect,1,web,BFC,2746.0
CLI00572,56,3,client_actif,2,email,OCC,2341.0
CLI00573,21,15,résilié,3,app_mobile,PACA,4491.0
CLI00574,23,19,résilié,1,email,IDF,2469.0
CLI00575,62,14,client_actif,1,web,PACA,3764.0
CLI00576,49,24,client_actif,4,app_mobile,PACA,2357.0
CLI00577,69,20,résilié,3,web,PACA,1653.0
CLI00578,47,4,client_actif,2,telephone,IDF,1656.0
CLI00579,64,5,prospect,3,app_mobile,IDF,3435.0
CLI00580,52,16,client_actif,2,web,PACA,1842.0
CLI00581,72,0,client_actif,3,telephone,PACA,2611.0
CLI00582,57,24,client_actif,2,app_mobile,NAQ,2215.0
CLI00583,69,18,client_actif,1,web,OCC,2009.0
CLI00584,33,3,client_actif,3,app_mobile,NAQ,2119.0
CLI00585,30,16,client_actif,2,agence,BFC,2987.0
CLI00586,67,8,client_actif,5,web,OCC,1200.0
CLI00587,77,23,client_actif,1,app_mobile,BFC,3560.0
CLI00588,59,1,client_inactif,4,web,OCC,1635.0
CLI00589,47,7,client_actif,4,app_mobile,PACA,1749.0
CLI00590,36,14,client_actif,1,agence,NAQ,1500.0
CLI00591,34,6,résilié,3,app_mobile,OCC,3042.0
CLI00592,73,5,résilié,2,app_mobile,BFC,4118.0
CLI00593,36,0,client_actif,4,web,OCC,2678.0
CLI00594,45,14,prospect,2,web,IDF,3193.0
CLI00595,75,22,client_inactif,3,web,OCC,3285.0
CLI00596,72,6,client_inactif,2,app_mobile,PACA,3467.0
CLI00597,43,24,résilié,1,app_mobile,ARA,1897.0
CLI00598,54,16,client_inactif,1,telephone,IDF,4234.0
CLI00599,43,1,client_actif,2,web,ARA,2499.0
CLI00600,70,8,client_actif,3,app_mobile,PACA,3053.0
CLI00601,79,8,prospect,2,app_mobile,ARA,2665.0
CLI00602,40,12,client_actif,3,app_mobile,OCC,2399.0
CLI00603,26,5,client_actif,1,telephone,ARA,3646.0
CLI00604,29,5,client_actif,2,web,NAQ,3372.0
CLI00605,70,19,client_actif,1,web,PACA,1200.0
CLI00606,18,19,client_inactif,3,agence,NAQ,3177.0
CLI00607,75,20,client_actif,5,web,ARA,4688.0
CLI00608,75,2,client_actif,2,web,NAQ,2967.0
CLI00609,18,16,prospect,1,web,IDF,2340.0
CLI00610,64,16,client_actif,1,web,ARA,2455.0
CLI00611,51,11,client_inactif,3,agence,BFC,2294.0
CLI00612,49,15,client_actif,2,web,NAQ,1766.0
CLI00613,79,14,résilié,3,app_mobile,OCC,2634.0
CLI00614,71,12,client_actif,1,app_mobile,ARA,2630.0
CLI00615,65,22,client_actif,3,app_mobile,BFC,3340.0
CLI00616,42,0,client_actif,3,email,IDF,2330.0
CLI00617,57,16,client_actif,1,web,OCC,4610.0
CLI00618,62,2,client_inactif,2,email,ARA,1957.0
CLI00619,70,14,client_actif,1,app_mobile,OCC,2933.0
CLI00620,18,3,client_inactif,2,agence,ARA,2127.0
CLI00621,33,3,client_actif,4,app_mobile,ARA,2315.0
CLI00622,78,17,client_inactif,2,app_mobile,PACA,2548.0
CLI00623,56,16,prospect,3,telephone,NAQ,2983.0
CLI00624,22,18,client_inactif,2,telephone,ARA,3523.0
CLI00625,39,10,client_actif,1,web,IDF,2381.0
CLI00626,46,19,client_actif,2,web,BFC,1453.0
CLI00627,72,2,client_actif,2,app_mobile,NAQ,4033.0
CLI00628,20,7,résilié,2,telephone,PACA,1921.0
CLI00629,29,13,prospect,1,web,NAQ,2578.0
CLI00630,43,0,client_actif,2,agence,NAQ,2850.0
CLI00631,33,13,client_inactif,1,agence,ARA,2708.0
CLI00632,68,1,client_actif,1,agence,IDF,1529.0
CLI00633,54,22,client_actif,2,app_mobile,ARA,3576.0
CLI00634,39,3,client_actif,1,app_mobile,IDF,1200.0
CLI00635,74,23,client_actif,4,email,IDF,3682.0
CLI00636,46,18,résilié,2,agence,OCC,3841.0
CLI00637,31,5,client_inactif,3,agence,ARA,3613.0
CLI00638,45,24,client_actif,2,web,PACA,2526.0
CLI00639,22,0,résilié,3,agence,BFC,2916.0
CLI00640,64,16,client_actif,1,web,NAQ,2198.0
CLI00641,66,7,prospect,4,web,OCC,2862.0
CLI00642,47,18,client_actif,2,agence,PACA,3366.0
CLI00643,63,20,client_actif,3,app_mobile,BFC,1814.0
CLI00644,79,0,client_actif,2,agence,BFC,2679.0
CLI00645,69,4,résilié,1,web,ARA,2371.0
CLI00646,22,15,client_inactif,3,app_mobile,IDF,3856.0
CLI00647,29,5,client_actif,1,app_mobile,ARA,1953.0
CLI00648,33,7,client_actif,2,app_mobile,BFC,3364.0
CLI00649,43,12,client_inactif,1,web,ARA,2753.0
CLI00650,43,15,résilié,2,agence,OCC,2688.0
CLI00651,65,2,client_inactif,5,telephone,PACA,3390.0
CLI00652,38,18,client_actif,2,web,BFC,2454.0
CLI00653,56,11,client_inactif,3,web,OCC,2893.0
CLI00654,53,15,client_actif,2,agence,PACA,3800.0
CLI00655,50,10,client_actif,2,agence,OCC,2101.0
CLI00656,79,9,prospect,4,agence,NAQ,3044.0
CLI00657,47,24,prospect,4,agence,IDF,3593.0
CLI00658,54,19,client_actif,3,app_mobile,IDF,3220.0
CLI00659,40,3,client_actif,1,app_mobile,IDF,3953.0
CLI00660,75,11,prospect,2,web,NAQ,2692.0
CLI00661,27,22,client_inactif,1,web,BFC,3404.0
CLI00662,71,1,prospect,2,agence,BFC,3792.0
CLI00663,22,23,client_actif,2,web,NAQ,1278.0
CLI00664,53,21,client_actif,3,telephone,IDF,2434.0
CLI00665,51,18,résilié,4,telephone,IDF,3141.0
CLI00666,69,24,client_actif,2,telephone,PACA,3629.0
CLI00667,48,4,prospect,1,telephone,PACA,3019.0
CLI00668,27,7,client_actif,4,app_mobile,ARA,4057.0
CLI00669,75,6,client_inactif,1,telephone,OCC,2319.0
CLI00670,36,13,résilié,2,web,PACA,1689.0
CLI00671,75,23,client_actif,1,web,PACA,3515.0
CLI00672,49,22,client_actif,2,agence,PACA,2698.0
CLI00673,18,2,résilié,5,web,PACA,2046.0
CLI00674,73,17,client_actif,1,email,NAQ,4338.0
CLI00675,22,15,client_actif,2,agence,ARA,3472.0
CLI00676,62,22,client_actif,1,agence,PACA,3386.0
CLI00677,21,18,prospect,4,web,BFC,4234.0
CLI00678,33,18,client_actif,4,agence,OCC,2452.0
CLI00679,41,17,client_actif,1,web,PACA,4072.0
CLI00680,33,19,client_actif,1,telephone,NAQ,3177.0
CLI00681,72,15,résilié,2,web,BFC,2269.0
CLI00682,19,7,client_actif,1,agence,IDF,2794.0
CLI00683,66,0,client_inactif,3,web,IDF,2968.0
CLI00684,45,16,prospect,1,web,ARA,3801.0
CLI00685,49,11,client_actif,1,app_mobile,IDF,1585.0
CLI00686,44,20,prospect,3,web,PACA,1226.0
CLI00687,37,10,résilié,1,agence,NAQ,2091.0
CLI00688,41,4,client_inactif,4,web,ARA,2739.0
CLI00689,29,11,client_actif,1,web,BFC,3443.0
CLI00690,67,16,client_inactif,1,app_mobile,PACA,2388.0
CLI00691,52,5,client_actif,5,web,IDF,3175.0
CLI00692,77,0,résilié,2,app_mobile,OCC,4243.0
CLI00693,50,4,client_inactif,3,telephone,PACA,1271.0
CLI00694,50,24,résilié,1,web,OCC,2678.0
CLI00695,78,13,client_actif,2,web,BFC,4978.0
CLI00696,68,4,prospect,3,web,OCC,2160.0
CLI00697,60,21,client_actif,1,app_mobile,BFC,2065.0
CLI00698,54,23,prospect,3,app_mobile,ARA,3269.0
CLI00699,29,0,client_actif,2,app_mobile,NAQ,2323.0
CLI00700,20,17,client_actif,2,agence,IDF,3768.0
CLI00701,18,15,client_actif,2,web,IDF,5028.0
CLI00702,50,8,prospect,2,app_mobile,PACA,2867.0
CLI00703,57,18,client_actif,1,app_mobile,IDF,5264.0
CLI00704,27,21,client_actif,2,agence,ARA,2392.0
CLI00705,60,4,résilié,1,email,IDF,2649.0
CLI00706,61,1,client_actif,2,app_mobile,PACA,1936.0
CLI00707,46,14,client_actif,3,email,IDF,2395.0
CLI00708,30,6,client_inactif,2,web,NAQ,2585.0
CLI00709,29,3,client_actif,4,web,BFC,3173.0
CLI00710,48,0,client_actif,1,web,OCC,1679.0
CLI00711,63,12,client_actif,2,app_mobile,OCC,2334.0
CLI00712,19,19,client_actif,3,web,BFC,2357.0
CLI00713,78,21,résilié,2,web,OCC,3604.0
CLI00714,68,6,prospect,2,app_mobile,NAQ,2905.0
CLI00715,67,14,client_actif,1,web,ARA,2905.0
CLI00716,52,22,prospect,2,web,PACA,2875.0
CLI00717,40,13,client_actif,1,web,NAQ,1230.0
CLI00718,34,22,client_inactif,5,telephone,PACA,4247.0
CLI00719,43,18,client_actif,1,web,ARA,1968.0
CLI00720,25,21,prospect,4,agence,NAQ,3601.0
CLI00721,46,23,client_actif,3,agence,IDF,2597.0
CLI00722,43,19,prospect,1,app_mobile,ARA,2250.0
CLI00723,27,23,prospect,2,web,OCC,3739.0
CLI00724,43,17,client_inactif,3,app_mobile,NAQ,1726.0
CLI00725,79,9,client_inactif,4,app_mobile,ARA,1802.0
CLI00726,51,8,résilié,1,app_mobile,ARA,2942.0
CLI00727,68,24,client_inactif,1,web,NAQ,2969.0
CLI00728,58,7,client_actif,1,web,OCC,3538.0
CLI00729,24,9,prospect,1,telephone,BFC,3445.0
CLI00730,21,16,client_inactif,2,app_mobile,OCC,2738.0
CLI00731,75,1,client_inactif,4,agence,ARA,2894.0
CLI00732,70,5,client_inactif,2,app_mobile,PACA,2669.0
CLI00733,67,4,client_actif,3,telephone,BFC,4076.0
CLI00734,62,8,client_actif,2,app_mobile,BFC,1916.0
CLI00735,28,4,client_inactif,2,app_mobile,ARA,2828.0
CLI00736,46,17,client_inactif,1,telephone,NAQ,3493.0
CLI00737,73,19,résilié,3,agence,NAQ,3799.0
CLI00738,53,8,client_actif,4,web,NAQ,2199.0
CLI00739,42,16,client_actif,3,web,OCC,1927.0
CLI00740,38,16,client_actif,1,agence,IDF,1683.0
CLI00741,78,11,client_inactif,1,telephone,NAQ,2491.0
CLI00742,74,6,client_actif,1,app_mobile,NAQ,3029.0
CLI00743,53,2,prospect,2,app_mobile,BFC,2375.0
CLI00744,27,9,résilié,3,agence,PACA,3429.0
CLI00745,54,1,prospect,1,app_mobile,PACA,2741.0
CLI00746,26,24,client_inactif,3,agence,ARA,3349.0
CLI00747,41,2,client_actif,2,web,ARA,2932.0
CLI00748,52,15,client_inactif,3,email,ARA,1283.0
CLI00749,66,1,client_actif,5,agence,NAQ,1765.0
CLI00750,52,23,résilié,1,agence,PACA,3841.0
CLI00751,65,9,résilié,4,web,ARA,1957.0
CLI00752,53,5,prospect,1,web,PACA,3567.0
CLI00753,35,21,prospect,2,app_mobile,NAQ,2914.0
CLI00754,66,10,client_actif,4,agence,BFC,1914.0
CLI00755,56,22,client_actif,4,agence,NAQ,3475.0
CLI00756,49,6,client_inactif,2,app_mobile,ARA,2370.0
CLI00757,41,14,client_actif,2,agence,NAQ,2936.0
CLI00758,40,5,client_actif,3,telephone,NAQ,2611.0
CLI00759,79,19,client_actif,3,web,PACA,1200.0
CLI00760,49,8,client_inactif,1,app_mobile,IDF,3406.0
CLI00761,54,21,résilié,3,agence,OCC,3490.0
CLI00762,29,19,client_actif,2,app_mobile,ARA,2355.0
CLI00763,66,11,client_actif,2,agence,IDF,3378.0
CLI00764,72,18,prospect,2,app_mobile,BFC,2015.0
CLI00765,30,19,client_actif,2,email,ARA,2034.0
CLI00766,40,2,client_actif,4,web,IDF,3016.0
CLI00767,42,14,prospect,2,app_mobile,NAQ,2173.0
CLI00768,52,1,client_actif,5,web,ARA,2684.0
CLI00769,58,20,client_actif,1,web,IDF,1955.0
CLI00770,47,1,client_actif,3,app_mobile,OCC,1644.0
CLI00771,34,21,client_actif,3,web,NAQ,2987.0
CLI00772,66,2,prospect,3,email,ARA,2995.0
CLI00773,79,5,client_inactif,2,telephone,BFC,2817.0
CLI00774,37,14,client_inactif,2,web,BFC,2538.0
CLI00775,65,9,client_actif,4,agence,ARA,2167.0
CLI00776,42,8,prospect,3,app_mobile,IDF,1827.0
CLI00777,39,0,client_inactif,1,telephone,ARA,1792.0
CLI00778,30,15,résilié,3,agence,NAQ,2257.0
CLI00779,76,5,client_actif,2,web,PACA,3719.0
CLI00780,36,8,client_actif,1,agence,BFC,3008.0
CLI00781,66,3,client_actif,4,agence,IDF,3124.0
CLI00782,53,1,client_actif,2,app_mobile,OCC,1670.0
CLI00783,29,3,client_actif,3,telephone,ARA,2967.0
CLI00784,78,0,client_actif,1,telephone,NAQ,3103.0
CLI00785,58,18,client_actif,1,app_mobile,ARA,4227.0
CLI00786,36,24,client_actif,2,agence,OCC,2783.0
CLI00787,29,9,client_actif,1,email,NAQ,2446.0
CLI00788,26,20,client_actif,3,web,OCC,2110.0
CLI00789,24,14,client_actif,1,web,NAQ,2854.0
CLI00790,45,21,prospect,2,web,PACA,2625.0
CLI00791,31,18,prospect,1,telephone,BFC,3810.0
CLI00792,48,15,client_inactif,1,agence,NAQ,3612.0
CLI00793,69,20,prospect,3,web,OCC,1904.0
CLI00794,36,23,client_inactif,1,email,IDF,2780.0
CLI00795,75,21,résilié,2,agence,BFC,5003.0
CLI00796,64,3,client_actif,4,telephone,PACA,1481.0
CLI00797,33,1,client_actif,3,web,ARA,2632.0
CLI00798,70,24,client_actif,3,app_mobile,PACA,3477.0
CLI00799,22,12,client_inactif,1,agence,PACA,2586.0
CLI00800,52,0,résilié,1,app_mobile,ARA,2510.0
CLI00801,29,16,client_inactif,4,agence,NAQ,2377.0
CLI00802,42,12,prospect,3,telephone,PACA,1843.0
CLI00803,69,3,client_actif,2,app_mobile,BFC,2648.0
CLI00804,76,6,client_actif,3,telephone,PACA,3723.0
CLI00805,38,16,client_actif,2,web,IDF,1655.0
CLI00806,53,8,prospect,1,web,BFC,3040.0
CLI00807,70,3,client_actif,3,web,IDF,3771.0
CLI00808,40,18,client_inactif,3,app_mobile,BFC,2781.0
CLI00809,33,0,client_actif,2,app_mobile,OCC,2421.0
CLI00810,74,9,client_actif,4,telephone,ARA,3407.0
CLI00811,56,3,client_actif,1,agence,BFC,1990.0
CLI00812,62,8,client_inactif,1,app_mobile,BFC,3180.0
CLI00813,70,12,client_inactif,4,agence,NAQ,2650.0
CLI00814,59,13,client_actif,3,web,NAQ,2856.0
CLI00815,75,9,prospect,2,web,OCC,4309.0
CLI00816,56,5,client_actif,1,agence,NAQ,3841.0
CLI00817,31,15,résilié,1,agence,NAQ,4133.0
CLI00818,48,5,client_actif,3,agence,IDF,2064.0
CLI00819,75,16,client_actif,2,app_mobile,NAQ,1880.0
CLI00820,22,9,client_actif,3,agence,NAQ,3220.0
CLI00821,52,17,client_actif,4,agence,OCC,3092.0
CLI00822,40,21,client_inactif,3,email,OCC,1200.0
CLI00823,46,17,client_actif,2,web,PACA,3104.0
CLI00824,60,2,prospect,3,app_mobile,NAQ,4643.0
CLI00825,28,19,prospect,2,agence,NAQ,4507.0
CLI00826,35,20,client_actif,1,email,BFC,2170.0
CLI00827,64,24,résilié,1,web,NAQ,3440.0
CLI00828,29,14,client_actif,2,app_mobile,IDF,2000.0
CLI00829,26,14,client_inactif,4,web,BFC,2714.0
CLI00830,27,3,client_inactif,1,app_mobile,NAQ,2062.0
CLI00831,75,8,client_actif,1,web,IDF,1748.0
CLI00832,61,18,prospect,5,web,PACA,3595.0
CLI00833,34,23,prospect,1,app_mobile,BFC,3058.0
CLI00834,78,16,client_inactif,3,web,ARA,3200.0
CLI00835,55,10,client_actif,1,web,NAQ,3370.0
CLI00836,24,24,client_actif,1,web,BFC,2978.0
CLI00837,63,8,client_actif,4,web,OCC,1866.0
CLI00838,30,9,client_inactif,1,email,BFC,2989.0
CLI00839,57,17,prospect,2,app_mobile,OCC,2604.0
CLI00840,59,19,client_actif,1,telephone,NAQ,2628.0
CLI00841,26,12,client_actif,1,app_mobile,IDF,1951.0
CLI00842,67,7,client_actif,1,telephone,OCC,1444.0
CLI00843,44,6,client_inactif,1,app_mobile,BFC,2289.0
CLI00844,75,16,client_actif,1,app_mobile,BFC,3291.0
CLI00845,19,20,client_inactif,3,app_mobile,OCC,2738.0
CLI00846,22,22,client_actif,2,agence,PACA,4405.0
CLI00847,46,14,client_actif,1,app_mobile,PACA,2741.0
CLI00848,54,19,client_actif,2,web,PACA,2975.0
CLI00849,55,14,client_actif,4,web,OCC,2815.0
CLI00850,36,0,prospect,4,agence,OCC,1844.0
CLI00851,25,24,client_actif,3,app_mobile,BFC,2781.0
CLI00852,65,13,client_actif,4,web,NAQ,1838.0
CLI00853,62,4,client_actif,1,app_mobile,NAQ,2738.0
CLI00854,18,10,client_actif,2,app_mobile,IDF,1216.0
CLI00855,39,15,résilié,2,telephone,OCC,2737.0
CLI00856,69,1,client_actif,2,web,NAQ,2933.0
CLI00857,34,7,prospect,2,web,NAQ,2998.0
CLI00858,24,10,client_actif,2,telephone,PACA,1509.0
CLI00859,42,17,client_inactif,5,agence,PACA,3233.0
CLI00860,62,2,client_inactif,3,web,PACA,3393.0
CLI00861,21,0,client_actif,2,telephone,ARA,1938.0
CLI00862,53,10,client_inactif,3,app_mobile,NAQ,3687.0
CLI00863,23,15,client_actif,1,app_mobile,PACA,2970.0
CLI00864,77,17,client_actif,1,email,PACA,2746.0
CLI00865,48,15,client_inactif,2,telephone,OCC,3311.0
CLI00866,36,22,client_inactif,2,app_mobile,BFC,4259.0
CLI00867,78,9,client_actif,1,web,PACA,2673.0
CLI00868,61,17,client_inactif,3,web,OCC,2355.0
CLI00869,71,5,prospect,2,web,IDF,4673.0
CLI00870,56,18,client_inactif,2,web,PACA,2644.0
CLI00871,44,3,client_actif,1,app_mobile,BFC,3130.0
CLI00872,27,12,client_actif,1,telephone,OCC,2644.0
CLI00873,43,23,client_actif,4,telephone,BFC,1354.0
CLI00874,36,13,client_actif,2,app_mobile,PACA,2523.0
CLI00875,56,2,client_actif,5,app_mobile,IDF,3800.0
CLI00876,79,9,client_actif,5,web,PACA,2071.0
CLI00877,20,5,prospect,2,web,OCC,3986.0
CLI00878,62,0,client_actif,1,web,IDF,3487.0
CLI00879,30,22,client_actif,4,agence,IDF,1896.0
CLI00880,67,23,client_actif,5,web,IDF,1716.0
CLI00881,45,13,client_actif,2,telephone,ARA,1691.0
CLI00882,79,7,client_inactif,3,agence,OCC,2432.0
CLI00883,75,18,client_inactif,3,web,ARA,1819.0
CLI00884,37,13,client_inactif,2,web,BFC,3898.0
CLI00885,45,9,client_actif,2,agence,IDF,1735.0
CLI00886,25,16,client_inactif,3,telephone,ARA,1997.0
CLI00887,78,8,client_actif,3,agence,PACA,4167.0
CLI00888,58,5,prospect,1,web,ARA,2563.0
CLI00889,56,10,client_actif,1,app_mobile,NAQ,3179.0
CLI00890,18,24,client_inactif,1,web,BFC,3218.0
CLI00891,20,6,client_actif,1,email,IDF,1491.0
CLI00892,30,16,prospect,4,agence,IDF,3523.0
CLI00893,45,0,prospect,1,agence,BFC,3352.0
CLI00894,79,21,client_inactif,1,app_mobile,BFC,3387.0
CLI00895,74,4,client_actif,1,agence,OCC,2189.0
CLI00896,77,8,client_actif,2,web,PACA,3058.0
CLI00897,66,17,client_actif,2,web,BFC,2644.0
CLI00898,42,23,client_actif,1,app_mobile,BFC,2884.0
CLI00899,73,20,client_actif,1,telephone,OCC,2101.0
CLI00900,50,1,client_actif,1,agence,BFC,2629.0
CLI00901,55,10,client_inactif,2,web,ARA,3679.0
CLI00902,70,5,client_actif,1,telephone,NAQ,1200.0
CLI00903,23,7,client_actif,4,web,NAQ,2471.0
CLI00904,75,3,prospect,2,web,NAQ,3375.0
CLI00905,61,17,client_actif,1,web,BFC,1821.0
CLI00906,62,10,client_actif,3,app_mobile,NAQ,3160.0
CLI00907,49,4,client_actif,1,app_mobile,PACA,3222.0
CLI00908,62,14,prospect,3,app_mobile,ARA,2662.0
CLI00909,78,17,client_inactif,1,agence,NAQ,3071.0
CLI00910,64,1,client_actif,2,web,IDF,4266.0
CLI00911,38,21,client_actif,3,agence,BFC,2195.0
CLI00912,33,10,client_inactif,4,web,ARA,1551.0
CLI00913,71,24,client_actif,1,agence,PACA,2418.0
CLI00914,38,12,client_inactif,1,agence,NAQ,1905.0
CLI00915,28,3,client_actif,2,agence,PACA,3147.0
CLI00916,77,21,client_actif,4,app_mobile,BFC,2390.0
CLI00917,54,6,client_inactif,4,agence,NAQ,3352.0
CLI00918,53,10,client_actif,1,web,IDF,3062.0
CLI00919,52,21,client_actif,1,telephone,ARA,2183.0
CLI00920,36,23,client_inactif,2,web,IDF,1970.0
CLI00921,37,3,client_actif,1,web,NAQ,1546.0
CLI00922,74,14,client_actif,1,app_mobile,OCC,3746.0
CLI00923,35,0,client_actif,1,agence,ARA,3272.0
CLI00924,64,22,client_inactif,2,web,PACA,2430.0
CLI00925,58,2,résilié,4,telephone,NAQ,3346.0
CLI00926,66,13,client_actif,5,email,IDF,1806.0
CLI00927,31,5,client_actif,2,agence,BFC,2013.0
CLI00928,32,17,résilié,2,app_mobile,OCC,1923.0
CLI00929,48,24,prospect,4,agence,BFC,3049.0
CLI00930,18,0,client_actif,1,web,NAQ,2256.0
CLI00931,70,5,client_inactif,3,app_mobile,PACA,1491.0
CLI00932,71,5,client_inactif,2,telephone,IDF,2882.0
CLI00933,71,20,client_inactif,1,email,ARA,3316.0
CLI00934,20,15,client_actif,2,telephone,OCC,2678.0
CLI00935,33,4,prospect,1,web,NAQ,3826.0
CLI00936,40,16,client_actif,3,web,NAQ,3523.0
CLI00937,74,9,client_actif,1,web,NAQ,3807.0
CLI00938,28,20,client_actif,1,app_mobile,NAQ,3505.0
CLI00939,29,17,client_inactif,1,web,IDF,3012.0
